id,assignment_id,solver_id,attempt_number,initiated_at,answered_at,ended_at,status,updated_at,call_sid
1495,829,6,1,2024-08-14 13:17:54.000000+00,2024-08-14 13:18:11.000000+00,2024-08-14 13:21:15.000000+00,ANSWERED,2024-08-14 13:22:54.000000+00,
1496,830,6,1,2024-09-02 13:22:56.000000+00,,,MISSED,2024-09-02 13:27:56.000000+00,
1497,830,6,2,2024-09-02 21:22:56.000000+00,,,MISSED,2024-09-02 21:27:56.000000+00,
1498,830,6,3,2024-09-03 05:22:56.000000+00,,,MISSED,2024-09-03 05:27:56.000000+00,
1499,831,9,1,2024-09-04 11:28:53.000000+00,2024-09-04 11:29:09.000000+00,2024-09-04 11:31:31.000000+00,ANSWERED,2024-09-04 11:33:53.000000+00,
1500,832,10,1,2024-09-10 16:56:59.000000+00,2024-09-10 16:57:18.000000+00,2024-09-10 17:01:15.000000+00,ANSWERED,2024-09-10 17:01:59.000000+00,
1501,833,10,1,2024-10-18 10:56:08.000000+00,2024-10-18 10:56:17.000000+00,2024-10-18 10:59:11.000000+00,ANSWERED,2024-10-18 11:01:08.000000+00,
1502,834,10,1,2024-10-24 13:45:49.000000+00,,,MISSED,2024-10-24 13:50:49.000000+00,
1503,834,10,2,2024-10-24 17:45:49.000000+00,2024-10-24 17:46:14.000000+00,2024-10-24 17:48:40.000000+00,ANSWERED,2024-10-24 17:50:49.000000+00,
1504,835,6,1,2024-11-01 16:16:15.000000+00,,,MISSED,2024-11-01 16:21:15.000000+00,
1505,835,6,2,2024-11-01 18:16:15.000000+00,2024-11-01 18:16:25.000000+00,2024-11-01 18:19:53.000000+00,ANSWERED,2024-11-01 18:21:15.000000+00,
1506,836,9,1,2024-12-17 14:45:37.000000+00,,,MISSED,2024-12-17 14:50:37.000000+00,
1507,836,9,2,2024-12-17 22:45:37.000000+00,2024-12-17 22:45:51.000000+00,2024-12-17 22:49:10.000000+00,ANSWERED,2024-12-17 22:50:37.000000+00,
1508,837,9,1,2024-12-19 10:59:23.000000+00,,,MISSED,2024-12-19 11:04:23.000000+00,
1509,837,9,2,2024-12-19 14:59:23.000000+00,,,MISSED,2024-12-19 15:04:23.000000+00,
1510,837,9,3,2024-12-19 18:59:23.000000+00,,,MISSED,2024-12-19 19:04:23.000000+00,
1511,837,9,4,2024-12-19 22:59:23.000000+00,,,MISSED,2024-12-19 23:04:23.000000+00,
1512,838,6,1,2024-12-20 13:25:40.000000+00,2024-12-20 13:25:58.000000+00,2024-12-20 13:29:20.000000+00,ANSWERED,2024-12-20 13:30:40.000000+00,
1513,839,7,1,2024-12-23 12:27:30.000000+00,2024-12-23 12:27:41.000000+00,2024-12-23 12:30:57.000000+00,ANSWERED,2024-12-23 12:32:30.000000+00,
1514,840,8,1,2024-12-27 17:18:55.000000+00,2024-12-27 17:19:19.000000+00,2024-12-27 17:22:17.000000+00,ANSWERED,2024-12-27 17:23:55.000000+00,
1515,841,9,1,2025-01-03 13:10:22.000000+00,2025-01-03 13:10:47.000000+00,2025-01-03 13:13:19.000000+00,ANSWERED,2025-01-03 13:15:22.000000+00,
1516,842,8,1,2025-03-28 18:50:17.000000+00,,,MISSED,2025-03-28 18:55:17.000000+00,
1517,842,8,2,2025-03-28 20:50:17.000000+00,2025-03-28 20:50:38.000000+00,2025-03-28 20:54:20.000000+00,ANSWERED,2025-03-28 20:55:17.000000+00,
1518,843,10,1,2025-04-26 16:44:06.000000+00,,,MISSED,2025-04-26 16:49:06.000000+00,
1519,843,10,2,2025-04-26 18:44:06.000000+00,,,MISSED,2025-04-26 18:49:06.000000+00,
1520,843,10,3,2025-04-26 20:44:06.000000+00,2025-04-26 20:44:30.000000+00,2025-04-26 20:47:37.000000+00,ANSWERED,2025-04-26 20:49:06.000000+00,
1521,844,8,1,2025-04-28 15:42:26.000000+00,,,MISSED,2025-04-28 15:47:26.000000+00,
1522,844,8,2,2025-04-28 17:42:26.000000+00,2025-04-28 17:42:35.000000+00,2025-04-28 17:46:28.000000+00,ANSWERED,2025-04-28 17:47:26.000000+00,
1523,845,9,1,2025-06-10 16:28:09.000000+00,,,MISSED,2025-06-10 16:33:09.000000+00,
1524,845,9,2,2025-06-10 18:28:09.000000+00,2025-06-10 18:28:32.000000+00,2025-06-10 18:31:12.000000+00,ANSWERED,2025-06-10 18:33:09.000000+00,
1525,846,10,1,2025-07-02 15:29:18.000000+00,,,MISSED,2025-07-02 15:34:18.000000+00,
1526,846,10,2,2025-07-02 17:29:18.000000+00,2025-07-02 17:29:41.000000+00,2025-07-02 17:31:58.000000+00,ANSWERED,2025-07-02 17:34:18.000000+00,
1527,847,9,1,2025-07-28 16:17:12.000000+00,2025-07-28 16:17:34.000000+00,2025-07-28 16:21:21.000000+00,ANSWERED,2025-07-28 16:22:12.000000+00,
1528,848,8,1,2025-09-05 13:41:01.000000+00,,,MISSED,2025-09-05 13:46:01.000000+00,
1529,848,8,2,2025-09-05 21:41:01.000000+00,2025-09-05 21:41:21.000000+00,2025-09-05 21:43:53.000000+00,ANSWERED,2025-09-05 21:46:01.000000+00,
1530,849,6,1,2025-09-28 10:46:01.000000+00,2025-09-28 10:46:11.000000+00,2025-09-28 10:49:54.000000+00,ANSWERED,2025-09-28 10:51:01.000000+00,
1531,850,10,1,2025-11-02 14:25:31.000000+00,,,MISSED,2025-11-02 14:30:31.000000+00,
1532,850,10,2,2025-11-02 16:25:31.000000+00,2025-11-02 16:25:56.000000+00,2025-11-02 16:29:12.000000+00,ANSWERED,2025-11-02 16:30:31.000000+00,
1533,851,10,1,2025-11-14 13:57:00.000000+00,,,MISSED,2025-11-14 14:02:00.000000+00,
1534,851,10,2,2025-11-14 21:57:00.000000+00,2025-11-14 21:57:16.000000+00,2025-11-14 22:00:04.000000+00,ANSWERED,2025-11-14 22:02:00.000000+00,
1535,852,6,1,2025-11-18 16:39:00.000000+00,,,MISSED,2025-11-18 16:44:00.000000+00,
1536,852,6,2,2025-11-19 00:39:00.000000+00,,,MISSED,2025-11-19 00:44:00.000000+00,
1537,852,6,3,2025-11-19 08:39:00.000000+00,,,MISSED,2025-11-19 08:44:00.000000+00,
1538,853,8,1,2025-11-28 14:56:24.000000+00,2025-11-28 14:56:39.000000+00,2025-11-28 14:59:50.000000+00,ANSWERED,2025-11-28 15:01:24.000000+00,
1539,854,7,1,2024-01-24 11:24:55.000000+00,,,MISSED,2024-01-24 11:29:55.000000+00,
1540,854,7,2,2024-01-24 13:24:55.000000+00,2024-01-24 13:25:19.000000+00,2024-01-24 13:27:39.000000+00,ANSWERED,2024-01-24 13:29:55.000000+00,
1541,855,10,1,2024-02-27 15:33:22.000000+00,2024-02-27 15:33:33.000000+00,2024-02-27 15:36:45.000000+00,ANSWERED,2024-02-27 15:38:22.000000+00,
1542,856,6,1,2024-03-11 12:11:03.000000+00,2024-03-11 12:11:28.000000+00,2024-03-11 12:13:42.000000+00,ANSWERED,2024-03-11 12:16:03.000000+00,
1543,857,9,1,2024-03-15 14:48:03.000000+00,2024-03-15 14:48:16.000000+00,2024-03-15 14:51:06.000000+00,ANSWERED,2024-03-15 14:53:03.000000+00,
1544,858,6,1,2024-03-31 17:49:45.000000+00,,,MISSED,2024-03-31 17:54:45.000000+00,
1545,859,8,1,2024-05-06 14:51:00.000000+00,,,MISSED,2024-05-06 14:56:00.000000+00,
1546,860,8,1,2024-05-31 14:05:42.000000+00,,,MISSED,2024-05-31 14:10:42.000000+00,
1547,860,8,2,2024-05-31 16:05:42.000000+00,,,MISSED,2024-05-31 16:10:42.000000+00,
1548,860,8,3,2024-05-31 18:05:42.000000+00,2024-05-31 18:05:56.000000+00,2024-05-31 18:09:07.000000+00,ANSWERED,2024-05-31 18:10:42.000000+00,
1549,861,10,1,2024-05-31 14:36:55.000000+00,2024-05-31 14:37:04.000000+00,2024-05-31 14:39:19.000000+00,ANSWERED,2024-05-31 14:41:55.000000+00,
1550,862,8,1,2024-06-13 10:56:47.000000+00,,,MISSED,2024-06-13 11:01:47.000000+00,
1551,862,8,2,2024-06-13 14:56:47.000000+00,2024-06-13 14:57:00.000000+00,2024-06-13 14:59:01.000000+00,ANSWERED,2024-06-13 15:01:47.000000+00,
1552,863,10,1,2024-06-15 12:26:57.000000+00,2024-06-15 12:27:05.000000+00,2024-06-15 12:30:58.000000+00,ANSWERED,2024-06-15 12:31:57.000000+00,
1553,864,10,1,2024-06-20 11:36:01.000000+00,2024-06-20 11:36:25.000000+00,2024-06-20 11:39:53.000000+00,ANSWERED,2024-06-20 11:41:01.000000+00,
1554,865,8,1,2024-06-22 16:02:58.000000+00,2024-06-22 16:03:18.000000+00,2024-06-22 16:06:13.000000+00,ANSWERED,2024-06-22 16:07:58.000000+00,
1555,866,6,1,2024-06-27 11:42:33.000000+00,2024-06-27 11:42:41.000000+00,2024-06-27 11:46:37.000000+00,ANSWERED,2024-06-27 11:47:33.000000+00,
1556,867,8,1,2024-07-25 13:14:33.000000+00,2024-07-25 13:14:58.000000+00,2024-07-25 13:18:18.000000+00,ANSWERED,2024-07-25 13:19:33.000000+00,
1557,868,8,1,2024-08-04 14:08:31.000000+00,,,MISSED,2024-08-04 14:13:31.000000+00,
1558,868,8,2,2024-08-04 16:08:31.000000+00,,,MISSED,2024-08-04 16:13:31.000000+00,
1559,869,10,1,2024-08-18 13:54:35.000000+00,,,MISSED,2024-08-18 13:59:35.000000+00,
1560,869,10,2,2024-08-18 15:54:35.000000+00,2024-08-18 15:54:43.000000+00,2024-08-18 15:56:58.000000+00,ANSWERED,2024-08-18 15:59:35.000000+00,
1561,870,6,1,2024-08-29 18:20:51.000000+00,2024-08-29 18:21:08.000000+00,2024-08-29 18:24:52.000000+00,ANSWERED,2024-08-29 18:25:51.000000+00,
1562,871,7,1,2024-10-06 17:56:37.000000+00,2024-10-06 17:56:47.000000+00,2024-10-06 17:59:36.000000+00,ANSWERED,2024-10-06 18:01:37.000000+00,
1563,872,9,1,2024-12-11 13:16:24.000000+00,2024-12-11 13:16:39.000000+00,2024-12-11 13:20:36.000000+00,ANSWERED,2024-12-11 13:21:24.000000+00,
1564,873,6,1,2025-01-17 14:31:29.000000+00,,,MISSED,2025-01-17 14:36:29.000000+00,
1565,873,6,2,2025-01-17 22:31:29.000000+00,2025-01-17 22:31:47.000000+00,2025-01-17 22:34:24.000000+00,ANSWERED,2025-01-17 22:36:29.000000+00,
1566,874,10,1,2025-01-23 14:44:34.000000+00,,,MISSED,2025-01-23 14:49:34.000000+00,
1567,874,10,2,2025-01-23 18:44:34.000000+00,2025-01-23 18:44:44.000000+00,2025-01-23 18:48:06.000000+00,ANSWERED,2025-01-23 18:49:34.000000+00,
1568,875,9,1,2025-02-03 14:58:03.000000+00,,,MISSED,2025-02-03 15:03:03.000000+00,
1569,875,9,2,2025-02-03 18:58:03.000000+00,2025-02-03 18:58:12.000000+00,2025-02-03 19:01:48.000000+00,ANSWERED,2025-02-03 19:03:03.000000+00,
1570,876,9,1,2025-02-25 16:00:03.000000+00,,,MISSED,2025-02-25 16:05:03.000000+00,
1571,876,9,2,2025-02-25 20:00:03.000000+00,2025-02-25 20:00:24.000000+00,2025-02-25 20:02:59.000000+00,ANSWERED,2025-02-25 20:05:03.000000+00,
1572,877,8,1,2025-03-21 17:24:40.000000+00,,,MISSED,2025-03-21 17:29:40.000000+00,
1573,877,8,2,2025-03-21 21:24:40.000000+00,,,MISSED,2025-03-21 21:29:40.000000+00,
1574,877,8,3,2025-03-22 01:24:40.000000+00,2025-03-22 01:25:05.000000+00,2025-03-22 01:28:43.000000+00,ANSWERED,2025-03-22 01:29:40.000000+00,
1575,878,6,1,2025-05-10 11:18:06.000000+00,,,MISSED,2025-05-10 11:23:06.000000+00,
1576,878,6,2,2025-05-10 13:18:06.000000+00,2025-05-10 13:18:24.000000+00,2025-05-10 13:20:48.000000+00,ANSWERED,2025-05-10 13:23:06.000000+00,
1577,879,9,1,2025-07-01 14:57:39.000000+00,2025-07-01 14:57:57.000000+00,2025-07-01 15:01:47.000000+00,ANSWERED,2025-07-01 15:02:39.000000+00,
1578,880,10,1,2025-07-04 15:39:12.000000+00,,,MISSED,2025-07-04 15:44:12.000000+00,
1579,880,10,2,2025-07-04 17:39:12.000000+00,2025-07-04 17:39:23.000000+00,2025-07-04 17:43:04.000000+00,ANSWERED,2025-07-04 17:44:12.000000+00,
1580,881,9,1,2025-07-23 16:34:26.000000+00,2025-07-23 16:34:34.000000+00,2025-07-23 16:36:59.000000+00,ANSWERED,2025-07-23 16:39:26.000000+00,
1581,882,8,1,2025-08-06 15:47:39.000000+00,2025-08-06 15:47:59.000000+00,2025-08-06 15:51:35.000000+00,ANSWERED,2025-08-06 15:52:39.000000+00,
1582,883,8,1,2025-09-03 17:37:13.000000+00,,,MISSED,2025-09-03 17:42:13.000000+00,
1583,884,6,1,2025-10-02 11:55:48.000000+00,2025-10-02 11:56:04.000000+00,2025-10-02 11:59:48.000000+00,ANSWERED,2025-10-02 12:00:48.000000+00,
1584,885,6,1,2025-10-09 16:37:49.000000+00,,,MISSED,2025-10-09 16:42:49.000000+00,
1585,885,6,2,2025-10-09 20:37:49.000000+00,,,MISSED,2025-10-09 20:42:49.000000+00,
1586,885,6,3,2025-10-10 00:37:49.000000+00,2025-10-10 00:38:09.000000+00,2025-10-10 00:41:44.000000+00,ANSWERED,2025-10-10 00:42:49.000000+00,
1587,886,9,1,2025-10-13 11:11:42.000000+00,2025-10-13 11:12:00.000000+00,2025-10-13 11:14:09.000000+00,ANSWERED,2025-10-13 11:16:42.000000+00,
1588,887,8,1,2025-11-12 20:04:04.000000+00,2025-11-12 20:04:13.000000+00,2025-11-12 20:07:41.000000+00,ANSWERED,2025-11-12 20:09:04.000000+00,
1589,888,9,1,2025-12-24 15:29:08.000000+00,2025-12-24 15:29:28.000000+00,2025-12-24 15:33:22.000000+00,ANSWERED,2025-12-24 15:34:08.000000+00,
1590,889,9,1,2025-12-26 17:10:37.000000+00,2025-12-26 17:10:47.000000+00,2025-12-26 17:12:58.000000+00,ANSWERED,2025-12-26 17:15:37.000000+00,
1591,890,10,1,2024-01-31 09:31:16.000000+00,2024-01-31 09:31:36.000000+00,2024-01-31 09:34:58.000000+00,ANSWERED,2024-01-31 09:36:16.000000+00,
1592,891,9,1,2024-02-21 20:02:39.000000+00,,,MISSED,2024-02-21 20:07:39.000000+00,
1593,891,9,2,2024-02-22 04:02:39.000000+00,,,MISSED,2024-02-22 04:07:39.000000+00,
1594,891,9,3,2024-02-22 12:02:39.000000+00,2024-02-22 12:02:49.000000+00,2024-02-22 12:05:27.000000+00,ANSWERED,2024-02-22 12:07:39.000000+00,
1595,892,9,1,2024-03-28 09:37:14.000000+00,,,MISSED,2024-03-28 09:42:14.000000+00,
1596,892,9,2,2024-03-28 13:37:14.000000+00,2024-03-28 13:37:29.000000+00,2024-03-28 13:40:59.000000+00,ANSWERED,2024-03-28 13:42:14.000000+00,
1597,893,10,1,2024-04-16 15:52:01.000000+00,,,MISSED,2024-04-16 15:57:01.000000+00,
1598,894,10,1,2024-05-09 11:44:57.000000+00,,,MISSED,2024-05-09 11:49:57.000000+00,
1599,894,10,2,2024-05-09 13:44:57.000000+00,2024-05-09 13:45:15.000000+00,2024-05-09 13:48:24.000000+00,ANSWERED,2024-05-09 13:49:57.000000+00,
1600,895,10,1,2024-06-01 16:56:50.000000+00,2024-06-01 16:57:06.000000+00,2024-06-01 17:00:24.000000+00,ANSWERED,2024-06-01 17:01:50.000000+00,
1601,896,6,1,2024-06-14 10:27:38.000000+00,,,MISSED,2024-06-14 10:32:38.000000+00,
1602,896,6,2,2024-06-14 12:27:38.000000+00,2024-06-14 12:27:47.000000+00,2024-06-14 12:30:47.000000+00,ANSWERED,2024-06-14 12:32:38.000000+00,
1603,897,8,1,2024-07-09 13:52:52.000000+00,2024-07-09 13:53:11.000000+00,2024-07-09 13:55:12.000000+00,ANSWERED,2024-07-09 13:57:52.000000+00,
1604,898,6,1,2024-08-12 10:27:57.000000+00,,,MISSED,2024-08-12 10:32:57.000000+00,
1605,898,6,2,2024-08-12 12:27:57.000000+00,2024-08-12 12:28:11.000000+00,2024-08-12 12:31:48.000000+00,ANSWERED,2024-08-12 12:32:57.000000+00,
1606,899,7,1,2024-08-13 14:57:50.000000+00,2024-08-13 14:58:04.000000+00,2024-08-13 15:01:14.000000+00,ANSWERED,2024-08-13 15:02:50.000000+00,
1607,900,6,1,2024-08-29 14:24:52.000000+00,,,MISSED,2024-08-29 14:29:52.000000+00,
1608,900,6,2,2024-08-29 22:24:52.000000+00,,,MISSED,2024-08-29 22:29:52.000000+00,
1609,900,6,3,2024-08-30 06:24:52.000000+00,,,MISSED,2024-08-30 06:29:52.000000+00,
1610,901,6,1,2024-09-19 11:16:42.000000+00,2024-09-19 11:17:02.000000+00,2024-09-19 11:20:14.000000+00,ANSWERED,2024-09-19 11:21:42.000000+00,
1611,902,8,1,2024-10-01 12:58:58.000000+00,2024-10-01 12:59:20.000000+00,2024-10-01 13:02:37.000000+00,ANSWERED,2024-10-01 13:03:58.000000+00,
1612,903,8,1,2024-10-02 19:04:43.000000+00,,,MISSED,2024-10-02 19:09:43.000000+00,
1613,903,8,2,2024-10-02 23:04:43.000000+00,,,MISSED,2024-10-02 23:09:43.000000+00,
1614,903,8,3,2024-10-03 03:04:43.000000+00,2024-10-03 03:04:58.000000+00,2024-10-03 03:08:05.000000+00,ANSWERED,2024-10-03 03:09:43.000000+00,
1615,904,10,1,2024-10-26 13:03:00.000000+00,,,MISSED,2024-10-26 13:08:00.000000+00,
1616,904,10,2,2024-10-26 15:03:00.000000+00,2024-10-26 15:03:25.000000+00,2024-10-26 15:06:36.000000+00,ANSWERED,2024-10-26 15:08:00.000000+00,
1617,905,6,1,2024-11-30 12:21:50.000000+00,2024-11-30 12:22:01.000000+00,2024-11-30 12:25:22.000000+00,ANSWERED,2024-11-30 12:26:50.000000+00,
1618,906,9,1,2025-01-13 14:27:30.000000+00,2025-01-13 14:27:53.000000+00,2025-01-13 14:31:20.000000+00,ANSWERED,2025-01-13 14:32:30.000000+00,
1619,907,10,1,2025-01-14 12:55:17.000000+00,,,MISSED,2025-01-14 13:00:17.000000+00,
1620,907,10,2,2025-01-14 14:55:17.000000+00,2025-01-14 14:55:36.000000+00,2025-01-14 14:57:45.000000+00,ANSWERED,2025-01-14 15:00:17.000000+00,
1621,908,6,1,2025-01-26 12:37:55.000000+00,2025-01-26 12:38:16.000000+00,2025-01-26 12:41:58.000000+00,ANSWERED,2025-01-26 12:42:55.000000+00,
1622,909,6,1,2025-01-26 17:39:45.000000+00,2025-01-26 17:39:55.000000+00,2025-01-26 17:42:53.000000+00,ANSWERED,2025-01-26 17:44:45.000000+00,
1623,910,9,1,2025-02-03 14:58:52.000000+00,,,MISSED,2025-02-03 15:03:52.000000+00,
1624,910,9,2,2025-02-03 18:58:52.000000+00,,,MISSED,2025-02-03 19:03:52.000000+00,
1625,910,9,3,2025-02-03 22:58:52.000000+00,,,MISSED,2025-02-03 23:03:52.000000+00,
1626,910,9,4,2025-02-04 02:58:52.000000+00,,,MISSED,2025-02-04 03:03:52.000000+00,
1627,910,9,5,2025-02-04 06:58:52.000000+00,,,MISSED,2025-02-04 07:03:52.000000+00,
1628,911,6,1,2025-02-08 13:46:23.000000+00,2025-02-08 13:46:38.000000+00,2025-02-08 13:49:54.000000+00,ANSWERED,2025-02-08 13:51:23.000000+00,
1629,912,9,1,2025-02-12 13:50:49.000000+00,2025-02-12 13:50:59.000000+00,2025-02-12 13:54:59.000000+00,ANSWERED,2025-02-12 13:55:49.000000+00,
1630,913,7,1,2025-02-16 19:04:14.000000+00,2025-02-16 19:04:33.000000+00,2025-02-16 19:08:25.000000+00,ANSWERED,2025-02-16 19:09:14.000000+00,
1631,914,10,1,2025-03-05 15:03:15.000000+00,2025-03-05 15:03:39.000000+00,2025-03-05 15:06:59.000000+00,ANSWERED,2025-03-05 15:08:15.000000+00,
1632,915,6,1,2025-03-15 14:03:23.000000+00,,,MISSED,2025-03-15 14:08:23.000000+00,
1633,915,6,2,2025-03-15 18:03:23.000000+00,2025-03-15 18:03:36.000000+00,2025-03-15 18:07:22.000000+00,ANSWERED,2025-03-15 18:08:23.000000+00,
1634,916,10,1,2025-04-05 14:13:38.000000+00,2025-04-05 14:13:48.000000+00,2025-04-05 14:16:26.000000+00,ANSWERED,2025-04-05 14:18:38.000000+00,
1635,917,8,1,2025-04-10 17:02:11.000000+00,,,MISSED,2025-04-10 17:07:11.000000+00,
1636,917,8,2,2025-04-10 19:02:11.000000+00,2025-04-10 19:02:30.000000+00,2025-04-10 19:04:30.000000+00,ANSWERED,2025-04-10 19:07:11.000000+00,
1637,918,9,1,2025-04-15 13:49:10.000000+00,,,MISSED,2025-04-15 13:54:10.000000+00,
1638,919,10,1,2025-05-05 18:02:21.000000+00,,,MISSED,2025-05-05 18:07:21.000000+00,
1639,919,10,2,2025-05-06 02:02:21.000000+00,2025-05-06 02:02:39.000000+00,2025-05-06 02:05:25.000000+00,ANSWERED,2025-05-06 02:07:21.000000+00,
1640,920,9,1,2025-05-27 16:32:18.000000+00,,,MISSED,2025-05-27 16:37:18.000000+00,
1641,920,9,2,2025-05-27 20:32:18.000000+00,2025-05-27 20:32:40.000000+00,2025-05-27 20:34:55.000000+00,ANSWERED,2025-05-27 20:37:18.000000+00,
1642,921,10,1,2025-06-29 15:29:20.000000+00,2025-06-29 15:29:30.000000+00,2025-06-29 15:32:07.000000+00,ANSWERED,2025-06-29 15:34:20.000000+00,
1643,922,8,1,2025-08-22 14:37:54.000000+00,,,MISSED,2025-08-22 14:42:54.000000+00,
1644,922,8,2,2025-08-22 16:37:54.000000+00,,,MISSED,2025-08-22 16:42:54.000000+00,
1645,922,8,3,2025-08-22 18:37:54.000000+00,,,MISSED,2025-08-22 18:42:54.000000+00,
1646,923,10,1,2025-09-05 17:25:06.000000+00,2025-09-05 17:25:19.000000+00,2025-09-05 17:28:36.000000+00,ANSWERED,2025-09-05 17:30:06.000000+00,
1647,924,7,1,2025-09-10 19:53:06.000000+00,,,MISSED,2025-09-10 19:58:06.000000+00,
1648,924,7,2,2025-09-10 21:53:06.000000+00,,,MISSED,2025-09-10 21:58:06.000000+00,
1649,924,7,3,2025-09-10 23:53:06.000000+00,,,MISSED,2025-09-10 23:58:06.000000+00,
1650,925,6,1,2025-09-10 15:17:00.000000+00,,,MISSED,2025-09-10 15:22:00.000000+00,
1651,925,6,2,2025-09-10 17:17:00.000000+00,2025-09-10 17:17:25.000000+00,2025-09-10 17:21:11.000000+00,ANSWERED,2025-09-10 17:22:00.000000+00,
1652,926,9,1,2025-09-28 11:50:58.000000+00,,,MISSED,2025-09-28 11:55:58.000000+00,
1653,926,9,2,2025-09-28 19:50:58.000000+00,,,MISSED,2025-09-28 19:55:58.000000+00,
1654,926,9,3,2025-09-29 03:50:58.000000+00,,,MISSED,2025-09-29 03:55:58.000000+00,
1655,927,8,1,2025-10-12 11:27:51.000000+00,,,MISSED,2025-10-12 11:32:51.000000+00,
1656,927,8,2,2025-10-12 15:27:51.000000+00,2025-10-12 15:28:03.000000+00,2025-10-12 15:30:54.000000+00,ANSWERED,2025-10-12 15:32:51.000000+00,
1657,928,8,1,2025-10-14 16:50:44.000000+00,,,MISSED,2025-10-14 16:55:44.000000+00,
1658,928,8,2,2025-10-14 18:50:44.000000+00,,,MISSED,2025-10-14 18:55:44.000000+00,
1659,928,8,3,2025-10-14 20:50:44.000000+00,,,MISSED,2025-10-14 20:55:44.000000+00,
1660,929,9,1,2025-10-27 09:45:40.000000+00,2025-10-27 09:46:03.000000+00,2025-10-27 09:50:03.000000+00,ANSWERED,2025-10-27 09:50:40.000000+00,
1661,930,10,1,2025-11-01 15:23:08.000000+00,2025-11-01 15:23:18.000000+00,2025-11-01 15:26:33.000000+00,ANSWERED,2025-11-01 15:28:08.000000+00,
1662,931,8,1,2025-11-28 11:31:44.000000+00,2025-11-28 11:32:00.000000+00,2025-11-28 11:35:43.000000+00,ANSWERED,2025-11-28 11:36:44.000000+00,
1663,932,9,1,2025-12-14 18:01:18.000000+00,,,MISSED,2025-12-14 18:06:18.000000+00,
1664,932,9,2,2025-12-14 22:01:18.000000+00,2025-12-14 22:01:34.000000+00,2025-12-14 22:04:20.000000+00,ANSWERED,2025-12-14 22:06:18.000000+00,
1665,933,10,1,2026-01-03 18:53:18.000000+00,,,MISSED,2026-01-03 18:58:18.000000+00,
1666,934,7,1,2024-01-30 14:15:53.000000+00,,,MISSED,2024-01-30 14:20:53.000000+00,
1667,934,7,2,2024-01-30 16:15:53.000000+00,2024-01-30 16:16:10.000000+00,2024-01-30 16:18:54.000000+00,ANSWERED,2024-01-30 16:20:53.000000+00,
1668,935,9,1,2024-02-05 10:59:01.000000+00,2024-02-05 10:59:10.000000+00,2024-02-05 11:02:56.000000+00,ANSWERED,2024-02-05 11:04:01.000000+00,
1669,936,9,1,2024-02-17 15:07:17.000000+00,2024-02-17 15:07:41.000000+00,2024-02-17 15:11:20.000000+00,ANSWERED,2024-02-17 15:12:17.000000+00,
1670,937,6,1,2024-02-19 15:06:00.000000+00,2024-02-19 15:06:12.000000+00,2024-02-19 15:10:00.000000+00,ANSWERED,2024-02-19 15:11:00.000000+00,
1671,938,9,1,2024-02-23 12:34:12.000000+00,2024-02-23 12:34:31.000000+00,2024-02-23 12:38:22.000000+00,ANSWERED,2024-02-23 12:39:12.000000+00,
1672,939,10,1,2024-03-01 17:39:32.000000+00,2024-03-01 17:39:40.000000+00,2024-03-01 17:41:40.000000+00,ANSWERED,2024-03-01 17:44:32.000000+00,
1673,940,8,1,2024-04-04 14:19:28.000000+00,,,MISSED,2024-04-04 14:24:28.000000+00,
1674,940,8,2,2024-04-04 18:19:28.000000+00,,,MISSED,2024-04-04 18:24:28.000000+00,
1675,940,8,3,2024-04-04 22:19:28.000000+00,2024-04-04 22:19:38.000000+00,2024-04-04 22:21:44.000000+00,ANSWERED,2024-04-04 22:24:28.000000+00,
1676,941,6,1,2024-04-17 19:42:15.000000+00,,,MISSED,2024-04-17 19:47:15.000000+00,
1677,941,6,2,2024-04-17 23:42:15.000000+00,2024-04-17 23:42:33.000000+00,2024-04-17 23:45:01.000000+00,ANSWERED,2024-04-17 23:47:15.000000+00,
1678,942,9,1,2024-04-18 13:52:21.000000+00,2024-04-18 13:52:43.000000+00,2024-04-18 13:54:49.000000+00,ANSWERED,2024-04-18 13:57:21.000000+00,
1679,943,7,1,2024-06-16 14:25:41.000000+00,2024-06-16 14:25:53.000000+00,2024-06-16 14:29:38.000000+00,ANSWERED,2024-06-16 14:30:41.000000+00,
1680,944,10,1,2024-06-20 11:52:07.000000+00,2024-06-20 11:52:30.000000+00,2024-06-20 11:56:20.000000+00,ANSWERED,2024-06-20 11:57:07.000000+00,
1681,945,8,1,2024-06-22 12:00:35.000000+00,,,MISSED,2024-06-22 12:05:35.000000+00,
1682,945,8,2,2024-06-22 16:00:35.000000+00,,,MISSED,2024-06-22 16:05:35.000000+00,
1683,945,8,3,2024-06-22 20:00:35.000000+00,2024-06-22 20:00:48.000000+00,2024-06-22 20:03:52.000000+00,ANSWERED,2024-06-22 20:05:35.000000+00,
1684,946,7,1,2024-06-24 15:14:18.000000+00,,,MISSED,2024-06-24 15:19:18.000000+00,
1685,946,7,2,2024-06-24 23:14:18.000000+00,,,MISSED,2024-06-24 23:19:18.000000+00,
1686,947,7,1,2024-07-23 15:59:59.000000+00,,,MISSED,2024-07-23 16:04:59.000000+00,
1687,947,7,2,2024-07-23 17:59:59.000000+00,,,MISSED,2024-07-23 18:04:59.000000+00,
