id,issue_id,assignment_id,raised_by_supervisor_id,target_solver_id,complaint_details,complaint_image_url,created_at,updated_at
5224,3441,3271,1,10,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_5224.jpg,2022-04-21 17:17:10.000000+00,2022-04-22 11:17:10.000000+00
5225,7764,7389,2,9,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_5225.jpg,2025-09-25 09:08:10.000000+00,2025-09-25 21:08:10.000000+00
5226,8374,7967,2,6,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_5226.jpg,2024-10-26 10:16:30.000000+00,2024-10-27 03:16:30.000000+00
5227,5319,5053,2,7,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_5227.jpg,2025-09-21 19:02:23.000000+00,2025-09-22 05:02:23.000000+00
5228,9769,9303,1,9,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_5228.jpg,2022-11-13 01:16:32.000000+00,2022-11-14 01:16:32.000000+00
5229,1422,1339,3,6,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_5229.jpg,2022-10-20 05:26:20.000000+00,2022-10-20 06:26:20.000000+00
5230,3031,2876,1,9,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_5230.jpg,2022-10-04 10:43:43.000000+00,2022-10-04 17:43:43.000000+00
5231,8730,8306,1,9,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_5231.jpg,2022-04-25 18:10:51.000000+00,2022-04-26 11:10:51.000000+00
5232,1569,1478,1,7,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_5232.jpg,2024-04-10 15:51:31.000000+00,2024-04-11 08:51:31.000000+00
5233,193,180,1,6,Improper repair done.,https://storage.facility.com/complaints/comp_5233.jpg,2025-11-02 22:04:01.000000+00,2025-11-03 19:04:01.000000+00
5234,3120,2960,2,8,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_5234.jpg,2025-10-18 14:10:04.000000+00,2025-10-19 08:10:04.000000+00
5235,1520,1430,1,7,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_5235.jpg,2025-08-05 14:21:56.000000+00,2025-08-05 20:21:56.000000+00
5236,4437,4203,2,10,Solver did not respond on time.,https://storage.facility.com/complaints/comp_5236.jpg,2025-06-12 10:14:11.000000+00,2025-06-12 17:14:11.000000+00
5237,8799,8375,2,10,Solver did not respond on time.,https://storage.facility.com/complaints/comp_5237.jpg,2025-07-09 13:03:30.000000+00,2025-07-09 15:03:30.000000+00
5238,9614,9149,1,10,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_5238.jpg,2025-08-02 14:13:19.000000+00,2025-08-02 17:13:19.000000+00
5239,7434,7072,1,9,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_5239.jpg,2025-01-19 18:48:25.000000+00,2025-01-20 14:48:25.000000+00
5240,4567,4325,2,7,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_5240.jpg,2025-09-06 10:45:28.000000+00,2025-09-06 13:45:28.000000+00
5241,9442,8985,3,9,Solver did not respond on time.,https://storage.facility.com/complaints/comp_5241.jpg,2023-07-19 08:37:42.000000+00,2023-07-19 15:37:42.000000+00
5242,3228,3066,1,7,Solver did not respond on time.,https://storage.facility.com/complaints/comp_5242.jpg,2025-05-26 08:16:09.000000+00,2025-05-27 04:16:09.000000+00
5243,4028,3816,2,7,Improper repair done.,https://storage.facility.com/complaints/comp_5243.jpg,2022-12-10 08:49:05.000000+00,2022-12-10 10:49:05.000000+00
5244,8348,7943,3,9,Solver did not respond on time.,https://storage.facility.com/complaints/comp_5244.jpg,2022-03-18 09:26:30.000000+00,2022-03-19 04:26:30.000000+00
5245,7248,6895,2,10,Improper repair done.,https://storage.facility.com/complaints/comp_5245.jpg,2022-03-31 15:57:23.000000+00,2022-04-01 05:57:23.000000+00
5246,4009,3799,1,9,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_5246.jpg,2023-12-31 10:24:39.000000+00,2024-01-01 10:24:39.000000+00
5247,8051,7655,2,6,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_5247.jpg,2023-06-27 20:32:47.000000+00,2023-06-28 00:32:47.000000+00
5248,9955,9482,3,10,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_5248.jpg,2024-12-13 12:45:58.000000+00,2024-12-14 00:45:58.000000+00
5249,8505,8091,2,9,Solver did not respond on time.,https://storage.facility.com/complaints/comp_5249.jpg,2025-08-10 01:30:39.000000+00,2025-08-10 23:30:39.000000+00
5250,5113,4849,1,10,Improper repair done.,https://storage.facility.com/complaints/comp_5250.jpg,2023-04-05 09:16:33.000000+00,2023-04-06 05:16:33.000000+00
5251,9015,8578,1,7,Solver did not respond on time.,https://storage.facility.com/complaints/comp_5251.jpg,2025-07-04 10:16:51.000000+00,2025-07-04 17:16:51.000000+00
5252,7552,7180,3,8,Improper repair done.,https://storage.facility.com/complaints/comp_5252.jpg,2023-12-13 23:38:46.000000+00,2023-12-14 09:38:46.000000+00
5253,1696,1600,1,7,Improper repair done.,https://storage.facility.com/complaints/comp_5253.jpg,2024-09-14 16:12:15.000000+00,2024-09-14 21:12:15.000000+00
5254,9588,9125,1,7,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_5254.jpg,2022-05-20 18:52:10.000000+00,2022-05-21 10:52:10.000000+00
5255,5456,5185,3,7,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_5255.jpg,2023-10-15 17:44:31.000000+00,2023-10-16 13:44:31.000000+00
5256,487,453,1,8,Solver did not respond on time.,https://storage.facility.com/complaints/comp_5256.jpg,2022-08-12 08:51:52.000000+00,2022-08-12 17:51:52.000000+00
5257,9468,9011,1,7,Solver did not respond on time.,https://storage.facility.com/complaints/comp_5257.jpg,2024-07-30 19:33:52.000000+00,2024-07-31 05:33:52.000000+00
5258,1283,1206,2,10,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_5258.jpg,2022-05-23 13:41:18.000000+00,2022-05-23 21:41:18.000000+00
5259,7671,7297,3,8,Solver did not respond on time.,https://storage.facility.com/complaints/comp_5259.jpg,2024-09-06 17:28:26.000000+00,2024-09-07 02:28:26.000000+00
5260,3722,3524,1,8,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_5260.jpg,2023-08-26 16:13:56.000000+00,2023-08-27 12:13:56.000000+00
5261,4954,4698,1,7,Improper repair done.,https://storage.facility.com/complaints/comp_5261.jpg,2024-08-29 12:20:14.000000+00,2024-08-29 21:20:14.000000+00
5262,7412,7050,3,10,Improper repair done.,https://storage.facility.com/complaints/comp_5262.jpg,2023-07-27 14:04:16.000000+00,2023-07-27 21:04:16.000000+00
5263,527,493,2,10,Solver did not respond on time.,https://storage.facility.com/complaints/comp_5263.jpg,2026-01-15 09:21:50.000000+00,2026-01-16 03:21:50.000000+00
5264,5439,5169,1,9,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_5264.jpg,2025-02-16 15:10:11.000000+00,2025-02-17 14:10:11.000000+00
5265,5806,5511,3,8,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_5265.jpg,2023-06-24 10:38:14.000000+00,2023-06-24 19:38:14.000000+00
5266,7173,6824,1,6,Improper repair done.,https://storage.facility.com/complaints/comp_5266.jpg,2024-01-10 16:55:40.000000+00,2024-01-10 18:55:40.000000+00
5267,4023,3810,2,9,Improper repair done.,https://storage.facility.com/complaints/comp_5267.jpg,2022-09-14 11:08:11.000000+00,2022-09-15 07:08:11.000000+00
5268,2421,2286,3,8,Solver did not respond on time.,https://storage.facility.com/complaints/comp_5268.jpg,2024-09-28 14:33:25.000000+00,2024-09-29 08:33:25.000000+00
5269,7269,6916,1,8,Improper repair done.,https://storage.facility.com/complaints/comp_5269.jpg,2025-03-24 18:30:53.000000+00,2025-03-24 23:30:53.000000+00
5270,8010,7618,2,10,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_5270.jpg,2023-05-30 11:41:59.000000+00,2023-05-30 20:41:59.000000+00
5271,4574,4332,2,9,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_5271.jpg,2023-04-22 12:18:15.000000+00,2023-04-23 01:18:15.000000+00
5272,6262,5953,2,7,Improper repair done.,https://storage.facility.com/complaints/comp_5272.jpg,2022-02-02 02:05:38.000000+00,2022-02-02 09:05:38.000000+00
5273,5738,5447,2,6,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_5273.jpg,2022-05-12 11:07:27.000000+00,2022-05-12 20:07:27.000000+00
5274,495,460,1,9,Solver did not respond on time.,https://storage.facility.com/complaints/comp_5274.jpg,2025-10-04 04:20:36.000000+00,2025-10-04 23:20:36.000000+00
5275,4165,3947,2,9,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_5275.jpg,2024-10-14 11:10:10.000000+00,2024-10-14 12:10:10.000000+00
5276,9627,9163,2,8,Improper repair done.,https://storage.facility.com/complaints/comp_5276.jpg,2025-08-26 06:50:29.000000+00,2025-08-26 22:50:29.000000+00
5277,5371,5104,3,9,Improper repair done.,https://storage.facility.com/complaints/comp_5277.jpg,2024-02-04 17:13:01.000000+00,2024-02-05 04:13:01.000000+00
5278,8520,8105,3,8,Improper repair done.,https://storage.facility.com/complaints/comp_5278.jpg,2023-01-25 13:42:49.000000+00,2023-01-26 08:42:49.000000+00
5279,6425,6109,2,8,Improper repair done.,https://storage.facility.com/complaints/comp_5279.jpg,2023-05-03 13:12:22.000000+00,2023-05-03 23:12:22.000000+00
5280,4833,4581,1,10,Improper repair done.,https://storage.facility.com/complaints/comp_5280.jpg,2023-02-22 17:05:29.000000+00,2023-02-22 23:05:29.000000+00
5281,3293,3125,3,9,Improper repair done.,https://storage.facility.com/complaints/comp_5281.jpg,2024-07-02 13:40:47.000000+00,2024-07-03 09:40:47.000000+00
5282,8492,8079,2,9,Solver did not respond on time.,https://storage.facility.com/complaints/comp_5282.jpg,2023-01-09 09:39:01.000000+00,2023-01-09 12:39:01.000000+00
5283,1008,945,1,10,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_5283.jpg,2024-01-09 17:04:07.000000+00,2024-01-09 18:04:07.000000+00
5284,4986,4729,1,6,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_5284.jpg,2022-04-18 15:04:08.000000+00,2022-04-18 21:04:08.000000+00
5285,7077,6728,1,7,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_5285.jpg,2022-01-19 18:24:11.000000+00,2022-01-20 05:24:11.000000+00
5286,4348,4115,1,8,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_5286.jpg,2022-08-16 21:34:36.000000+00,2022-08-17 01:34:36.000000+00
5287,5935,5633,1,10,Solver did not respond on time.,https://storage.facility.com/complaints/comp_5287.jpg,2023-10-08 09:46:25.000000+00,2023-10-08 15:46:25.000000+00
5288,7790,7412,1,10,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_5288.jpg,2023-10-11 12:09:01.000000+00,2023-10-11 19:09:01.000000+00
5289,5090,4829,3,6,Improper repair done.,https://storage.facility.com/complaints/comp_5289.jpg,2025-08-13 18:39:02.000000+00,2025-08-14 12:39:02.000000+00
5290,3039,2883,1,8,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_5290.jpg,2023-03-18 14:40:59.000000+00,2023-03-18 20:40:59.000000+00
5291,7460,7094,3,6,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_5291.jpg,2023-01-07 17:53:26.000000+00,2023-01-08 04:53:26.000000+00
5292,2024,1911,3,8,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_5292.jpg,2024-01-25 09:11:39.000000+00,2024-01-25 11:11:39.000000+00
5293,556,523,2,10,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_5293.jpg,2023-02-21 18:02:48.000000+00,2023-02-22 08:02:48.000000+00
5294,6661,6330,1,6,Improper repair done.,https://storage.facility.com/complaints/comp_5294.jpg,2025-03-02 16:11:54.000000+00,2025-03-03 16:11:54.000000+00
5295,7411,7048,3,10,Improper repair done.,https://storage.facility.com/complaints/comp_5295.jpg,2024-07-12 18:58:36.000000+00,2024-07-12 22:58:36.000000+00
5296,984,923,3,6,Solver did not respond on time.,https://storage.facility.com/complaints/comp_5296.jpg,2025-03-18 06:14:55.000000+00,2025-03-19 00:14:55.000000+00
5297,6700,6365,2,6,Improper repair done.,https://storage.facility.com/complaints/comp_5297.jpg,2024-05-10 17:49:08.000000+00,2024-05-11 06:49:08.000000+00
5298,3479,3306,3,10,Improper repair done.,https://storage.facility.com/complaints/comp_5298.jpg,2023-09-04 20:10:04.000000+00,2023-09-05 04:10:04.000000+00
5299,7385,7022,2,8,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_5299.jpg,2024-07-10 15:02:24.000000+00,2024-07-11 09:02:24.000000+00
5300,4954,4698,1,7,Improper repair done.,https://storage.facility.com/complaints/comp_5300.jpg,2024-08-28 12:20:14.000000+00,2024-08-28 20:20:14.000000+00
5301,2234,2108,1,8,Improper repair done.,https://storage.facility.com/complaints/comp_5301.jpg,2023-11-09 12:56:13.000000+00,2023-11-10 09:56:13.000000+00
5302,6236,5931,3,10,Improper repair done.,https://storage.facility.com/complaints/comp_5302.jpg,2023-07-14 09:27:09.000000+00,2023-07-15 04:27:09.000000+00
5303,5224,4961,3,8,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_5303.jpg,2023-03-04 21:45:36.000000+00,2023-03-05 07:45:36.000000+00
5304,4911,4656,3,6,Solver did not respond on time.,https://storage.facility.com/complaints/comp_5304.jpg,2025-11-17 04:52:23.000000+00,2025-11-17 19:52:23.000000+00
5305,2295,2166,2,6,Improper repair done.,https://storage.facility.com/complaints/comp_5305.jpg,2023-10-22 12:30:30.000000+00,2023-10-22 19:30:30.000000+00
5306,3814,3611,3,10,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_5306.jpg,2024-09-07 16:11:05.000000+00,2024-09-08 02:11:05.000000+00
5307,2463,2324,3,9,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_5307.jpg,2023-03-20 15:15:15.000000+00,2023-03-21 15:15:15.000000+00
5308,8346,7940,3,6,Improper repair done.,https://storage.facility.com/complaints/comp_5308.jpg,2022-01-05 11:34:19.000000+00,2022-01-06 06:34:19.000000+00
5309,179,166,2,8,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_5309.jpg,2025-07-04 02:57:02.000000+00,2025-07-04 17:57:02.000000+00
5310,6873,6530,3,9,Solver did not respond on time.,https://storage.facility.com/complaints/comp_5310.jpg,2023-09-15 10:03:49.000000+00,2023-09-15 20:03:49.000000+00
5311,9239,8796,1,7,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_5311.jpg,2023-06-28 16:05:40.000000+00,2023-06-29 16:05:40.000000+00
5312,8285,7882,2,7,Solver did not respond on time.,https://storage.facility.com/complaints/comp_5312.jpg,2024-01-27 16:58:37.000000+00,2024-01-27 22:58:37.000000+00
5313,4422,4188,3,6,Solver did not respond on time.,https://storage.facility.com/complaints/comp_5313.jpg,2025-06-07 10:10:48.000000+00,2025-06-08 05:10:48.000000+00
5314,2920,2768,1,8,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_5314.jpg,2022-10-30 13:29:28.000000+00,2022-10-31 13:29:28.000000+00
5315,8724,8300,1,9,Solver did not respond on time.,https://storage.facility.com/complaints/comp_5315.jpg,2023-04-22 12:39:36.000000+00,2023-04-23 11:39:36.000000+00
5316,3134,2974,1,9,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_5316.jpg,2024-01-07 16:43:51.000000+00,2024-01-08 16:43:51.000000+00
5317,6803,6467,1,9,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_5317.jpg,2026-01-25 13:56:53.000000+00,2026-01-25 19:56:53.000000+00
5318,1653,1557,2,9,Improper repair done.,https://storage.facility.com/complaints/comp_5318.jpg,2023-07-16 22:35:08.000000+00,2023-07-17 17:35:08.000000+00
5319,9323,8875,1,6,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_5319.jpg,2024-03-07 13:52:51.000000+00,2024-03-08 08:52:51.000000+00
5320,4802,4552,2,10,Improper repair done.,https://storage.facility.com/complaints/comp_5320.jpg,2024-11-10 02:05:36.000000+00,2024-11-10 05:05:36.000000+00
5321,2809,2660,1,6,Solver did not respond on time.,https://storage.facility.com/complaints/comp_5321.jpg,2022-09-21 16:06:35.000000+00,2022-09-22 04:06:35.000000+00
5322,5338,5070,2,6,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_5322.jpg,2022-11-18 14:15:25.000000+00,2022-11-19 14:15:25.000000+00
5323,3456,3283,1,6,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_5323.jpg,2023-11-10 11:15:36.000000+00,2023-11-11 05:15:36.000000+00
5324,2052,1934,2,9,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_5324.jpg,2024-12-08 12:33:36.000000+00,2024-12-08 18:33:36.000000+00
5325,706,667,3,9,Solver did not respond on time.,https://storage.facility.com/complaints/comp_5325.jpg,2026-01-21 12:42:20.000000+00,2026-01-21 22:42:20.000000+00
5326,1217,1139,2,8,Solver did not respond on time.,https://storage.facility.com/complaints/comp_5326.jpg,2025-11-15 17:19:04.000000+00,2025-11-16 02:19:04.000000+00
5327,3120,2960,2,8,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_5327.jpg,2025-10-18 14:10:04.000000+00,2025-10-19 09:10:04.000000+00
5328,3674,3479,1,7,Solver did not respond on time.,https://storage.facility.com/complaints/comp_5328.jpg,2025-07-07 14:03:46.000000+00,2025-07-07 21:03:46.000000+00
5329,591,557,1,8,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_5329.jpg,2025-11-22 00:31:17.000000+00,2025-11-22 21:31:17.000000+00
5330,6570,6247,2,10,Improper repair done.,https://storage.facility.com/complaints/comp_5330.jpg,2025-02-21 10:49:21.000000+00,2025-02-22 04:49:21.000000+00
5331,3982,3773,3,10,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_5331.jpg,2022-05-29 13:58:12.000000+00,2022-05-30 12:58:12.000000+00
5332,6655,6325,1,9,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_5332.jpg,2022-09-11 10:19:32.000000+00,2022-09-11 12:19:32.000000+00
5333,7631,7257,1,6,Solver did not respond on time.,https://storage.facility.com/complaints/comp_5333.jpg,2022-08-15 13:40:19.000000+00,2022-08-16 07:40:19.000000+00
5334,5099,4837,2,9,Solver did not respond on time.,https://storage.facility.com/complaints/comp_5334.jpg,2023-12-04 14:19:50.000000+00,2023-12-05 08:19:50.000000+00
5335,7652,7277,1,6,Solver did not respond on time.,https://storage.facility.com/complaints/comp_5335.jpg,2025-02-03 06:26:13.000000+00,2025-02-03 19:26:13.000000+00
5336,576,543,2,6,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_5336.jpg,2022-01-31 17:55:08.000000+00,2022-01-31 23:55:08.000000+00
5337,1512,1423,3,9,Solver did not respond on time.,https://storage.facility.com/complaints/comp_5337.jpg,2023-02-18 14:01:31.000000+00,2023-02-19 00:01:31.000000+00
5338,6553,6230,1,10,Improper repair done.,https://storage.facility.com/complaints/comp_5338.jpg,2024-08-04 08:19:36.000000+00,2024-08-05 02:19:36.000000+00
5339,7710,7334,1,9,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_5339.jpg,2024-01-12 15:45:51.000000+00,2024-01-12 21:45:51.000000+00
5340,2915,2763,1,6,Solver did not respond on time.,https://storage.facility.com/complaints/comp_5340.jpg,2022-05-04 13:32:01.000000+00,2022-05-04 19:32:01.000000+00
5341,8260,7858,1,7,Solver did not respond on time.,https://storage.facility.com/complaints/comp_5341.jpg,2022-11-04 14:36:59.000000+00,2022-11-05 03:36:59.000000+00
5342,1511,1422,1,8,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_5342.jpg,2023-05-23 17:57:48.000000+00,2023-05-23 19:57:48.000000+00
5343,3696,3498,1,9,Solver did not respond on time.,https://storage.facility.com/complaints/comp_5343.jpg,2024-03-23 18:16:48.000000+00,2024-03-24 15:16:48.000000+00
5344,7131,6779,2,10,Improper repair done.,https://storage.facility.com/complaints/comp_5344.jpg,2025-09-18 14:31:44.000000+00,2025-09-19 12:31:44.000000+00
5345,2998,2843,1,6,Improper repair done.,https://storage.facility.com/complaints/comp_5345.jpg,2024-09-24 02:36:45.000000+00,2024-09-24 16:36:45.000000+00
5346,8861,8434,1,10,Improper repair done.,https://storage.facility.com/complaints/comp_5346.jpg,2022-09-13 08:24:58.000000+00,2022-09-14 00:24:58.000000+00
5347,7716,7341,2,6,Solver did not respond on time.,https://storage.facility.com/complaints/comp_5347.jpg,2023-06-03 16:36:22.000000+00,2023-06-04 16:36:22.000000+00
5348,2395,2261,1,9,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_5348.jpg,2025-10-29 14:52:05.000000+00,2025-10-29 15:52:05.000000+00
5349,9077,8639,3,9,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_5349.jpg,2023-08-13 18:16:39.000000+00,2023-08-14 16:16:39.000000+00
5350,1982,1870,1,8,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_5350.jpg,2022-06-12 10:15:43.000000+00,2022-06-13 02:15:43.000000+00
5351,2557,2418,2,8,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_5351.jpg,2022-08-01 12:15:50.000000+00,2022-08-02 10:15:50.000000+00
5352,1174,1098,1,7,Solver did not respond on time.,https://storage.facility.com/complaints/comp_5352.jpg,2023-06-14 09:14:21.000000+00,2023-06-14 16:14:21.000000+00
5353,2817,2668,2,10,Improper repair done.,https://storage.facility.com/complaints/comp_5353.jpg,2022-03-27 18:10:16.000000+00,2022-03-28 18:10:16.000000+00
5354,3175,3014,3,10,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_5354.jpg,2024-08-29 11:40:20.000000+00,2024-08-30 06:40:20.000000+00
5355,8812,8387,3,9,Solver did not respond on time.,https://storage.facility.com/complaints/comp_5355.jpg,2023-12-01 11:02:34.000000+00,2023-12-01 14:02:34.000000+00
5356,4045,3833,3,8,Improper repair done.,https://storage.facility.com/complaints/comp_5356.jpg,2025-07-28 14:58:12.000000+00,2025-07-28 17:58:12.000000+00
5357,6186,5882,3,7,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_5357.jpg,2025-07-04 12:30:05.000000+00,2025-07-05 10:30:05.000000+00
5358,3249,3084,3,10,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_5358.jpg,2024-08-28 01:24:32.000000+00,2024-08-28 11:24:32.000000+00
5359,4483,4243,1,6,Solver did not respond on time.,https://storage.facility.com/complaints/comp_5359.jpg,2026-01-15 13:46:17.000000+00,2026-01-16 06:46:17.000000+00
5360,7084,6734,2,9,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_5360.jpg,2024-05-22 00:05:14.000000+00,2024-05-22 14:05:14.000000+00
5361,5909,5606,1,10,Solver did not respond on time.,https://storage.facility.com/complaints/comp_5361.jpg,2022-02-09 16:18:54.000000+00,2022-02-10 00:18:54.000000+00
5362,4503,4263,2,8,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_5362.jpg,2024-05-18 10:40:42.000000+00,2024-05-19 03:40:42.000000+00
5363,7583,7212,1,7,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_5363.jpg,2022-04-13 10:47:55.000000+00,2022-04-13 12:47:55.000000+00
5364,1487,1399,2,9,Improper repair done.,https://storage.facility.com/complaints/comp_5364.jpg,2022-07-29 01:01:29.000000+00,2022-07-29 05:01:29.000000+00
5365,514,478,3,6,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_5365.jpg,2022-02-03 09:10:39.000000+00,2022-02-04 09:10:39.000000+00
5366,6352,6037,2,9,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_5366.jpg,2023-07-28 12:51:35.000000+00,2023-07-29 03:51:35.000000+00
5367,2855,2702,2,7,Improper repair done.,https://storage.facility.com/complaints/comp_5367.jpg,2023-06-14 18:10:35.000000+00,2023-06-15 05:10:35.000000+00
5368,2887,2734,2,9,Solver did not respond on time.,https://storage.facility.com/complaints/comp_5368.jpg,2022-12-12 04:46:46.000000+00,2022-12-13 04:46:46.000000+00
5369,7824,7444,2,8,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_5369.jpg,2023-10-09 16:47:13.000000+00,2023-10-10 11:47:13.000000+00
5370,4968,4711,1,6,Solver did not respond on time.,https://storage.facility.com/complaints/comp_5370.jpg,2024-07-31 20:30:02.000000+00,2024-08-01 13:30:02.000000+00
5371,3953,3745,3,9,Improper repair done.,https://storage.facility.com/complaints/comp_5371.jpg,2024-06-21 08:26:51.000000+00,2024-06-21 20:26:51.000000+00
5372,8619,8196,3,8,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_5372.jpg,2023-11-15 13:42:14.000000+00,2023-11-16 13:42:14.000000+00
5373,2260,2133,2,8,Improper repair done.,https://storage.facility.com/complaints/comp_5373.jpg,2022-12-20 10:32:47.000000+00,2022-12-21 04:32:47.000000+00
5374,5445,5175,3,9,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_5374.jpg,2023-03-26 18:15:44.000000+00,2023-03-27 15:15:44.000000+00
5375,1707,1611,2,10,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_5375.jpg,2025-03-10 12:16:17.000000+00,2025-03-10 17:16:17.000000+00
5376,6546,6222,2,7,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_5376.jpg,2024-11-16 13:33:50.000000+00,2024-11-16 21:33:50.000000+00
5377,9347,8899,3,10,Improper repair done.,https://storage.facility.com/complaints/comp_5377.jpg,2025-12-30 18:29:41.000000+00,2025-12-31 15:29:41.000000+00
5378,8179,7783,1,9,Solver did not respond on time.,https://storage.facility.com/complaints/comp_5378.jpg,2023-12-03 13:23:43.000000+00,2023-12-04 05:23:43.000000+00
5379,9200,8760,1,8,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_5379.jpg,2025-12-04 11:06:35.000000+00,2025-12-05 00:06:35.000000+00
5380,8256,7853,3,6,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_5380.jpg,2024-04-17 12:44:13.000000+00,2024-04-18 07:44:13.000000+00
5381,5637,5352,1,10,Improper repair done.,https://storage.facility.com/complaints/comp_5381.jpg,2022-03-24 07:51:02.000000+00,2022-03-24 17:51:02.000000+00
5382,6263,5954,1,9,Improper repair done.,https://storage.facility.com/complaints/comp_5382.jpg,2024-11-04 09:13:30.000000+00,2024-11-04 19:13:30.000000+00
5383,6334,6018,2,8,Solver did not respond on time.,https://storage.facility.com/complaints/comp_5383.jpg,2023-06-14 10:31:59.000000+00,2023-06-14 12:31:59.000000+00
5384,8305,7901,2,8,Improper repair done.,https://storage.facility.com/complaints/comp_5384.jpg,2024-12-18 16:54:17.000000+00,2024-12-18 18:54:17.000000+00
5385,3736,3538,2,9,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_5385.jpg,2023-09-04 13:54:17.000000+00,2023-09-05 05:54:17.000000+00
5386,2948,2796,1,7,Improper repair done.,https://storage.facility.com/complaints/comp_5386.jpg,2024-03-27 10:15:35.000000+00,2024-03-28 01:15:35.000000+00
5387,6205,5900,2,9,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_5387.jpg,2025-09-15 14:39:15.000000+00,2025-09-16 03:39:15.000000+00
5388,7145,6794,1,10,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_5388.jpg,2025-05-03 08:39:08.000000+00,2025-05-03 22:39:08.000000+00
