id,assignment_id,solver_id,attempt_number,initiated_at,answered_at,ended_at,status,updated_at,call_sid
14434,7452,10,1,2022-09-07 18:34:11.000000+00,,,MISSED,2022-09-07 18:36:11.000000+00,
14435,7452,10,2,2022-09-07 22:34:11.000000+00,2022-09-07 22:34:31.000000+00,2022-09-07 22:36:21.000000+00,ANSWERED,2022-09-07 22:36:21.000000+00,
14436,7453,10,1,2026-01-06 16:59:21.000000+00,2026-01-06 16:59:42.000000+00,2026-01-06 17:04:05.000000+00,ANSWERED,2026-01-06 17:04:05.000000+00,
14437,7454,6,1,2026-01-12 13:18:22.000000+00,2026-01-12 13:18:32.000000+00,2026-01-12 13:20:38.000000+00,ANSWERED,2026-01-12 13:20:38.000000+00,
14438,7455,9,1,2024-07-28 11:16:39.000000+00,2024-07-28 11:17:02.000000+00,2024-07-28 11:21:59.000000+00,ANSWERED,2024-07-28 11:21:59.000000+00,
14439,7456,9,1,2022-12-22 08:06:22.000000+00,,,INITIATED,2022-12-22 08:06:22.000000+00,
14440,7457,6,1,2024-03-21 11:13:33.000000+00,,,MISSED,2024-03-21 11:15:33.000000+00,
14441,7457,6,2,2024-03-21 15:13:33.000000+00,,,MISSED,2024-03-21 15:15:33.000000+00,
14442,7457,6,3,2024-03-21 19:13:33.000000+00,,,MISSED,2024-03-21 19:15:33.000000+00,
14443,7457,6,4,2024-03-21 23:13:33.000000+00,,,MISSED,2024-03-21 23:15:33.000000+00,
14444,7458,6,1,2025-02-07 11:32:03.000000+00,,,MISSED,2025-02-07 11:34:03.000000+00,
14445,7458,6,2,2025-02-07 13:32:03.000000+00,2025-02-07 13:32:21.000000+00,2025-02-07 13:37:05.000000+00,ANSWERED,2025-02-07 13:37:05.000000+00,
14446,7459,10,1,2024-09-15 15:21:18.000000+00,,,MISSED,2024-09-15 15:23:18.000000+00,
14447,7459,10,2,2024-09-15 19:21:18.000000+00,2024-09-15 19:21:32.000000+00,2024-09-15 19:23:24.000000+00,ANSWERED,2024-09-15 19:23:24.000000+00,
14448,7460,6,1,2024-05-06 12:37:54.000000+00,,,MISSED,2024-05-06 12:39:54.000000+00,
14449,7460,6,2,2024-05-06 14:37:54.000000+00,2024-05-06 14:38:17.000000+00,2024-05-06 14:41:54.000000+00,ANSWERED,2024-05-06 14:41:54.000000+00,
14450,7461,9,1,2024-05-08 19:37:54.000000+00,2024-05-08 19:38:13.000000+00,2024-05-08 19:40:36.000000+00,ANSWERED,2024-05-08 19:40:36.000000+00,
14451,7462,7,1,2025-06-23 12:32:36.000000+00,2025-06-23 12:33:01.000000+00,2025-06-23 12:37:49.000000+00,ANSWERED,2025-06-23 12:37:49.000000+00,
14452,7463,8,1,2024-06-15 10:29:32.000000+00,2024-06-15 10:29:43.000000+00,2024-06-15 10:33:50.000000+00,ANSWERED,2024-06-15 10:33:50.000000+00,
14453,7464,10,1,2022-03-11 16:07:12.000000+00,,,MISSED,2022-03-11 16:09:12.000000+00,
14454,7464,10,2,2022-03-11 20:07:12.000000+00,2022-03-11 20:07:23.000000+00,2022-03-11 20:09:37.000000+00,ANSWERED,2022-03-11 20:09:37.000000+00,
14455,7465,10,1,2023-05-08 15:17:42.000000+00,,,INITIATED,2023-05-08 15:17:42.000000+00,
14456,7466,7,1,2025-03-19 04:23:48.000000+00,,,MISSED,2025-03-19 04:25:48.000000+00,
14457,7466,7,2,2025-03-19 12:23:48.000000+00,,,MISSED,2025-03-19 12:25:48.000000+00,
14458,7466,7,3,2025-03-19 20:23:48.000000+00,,,MISSED,2025-03-19 20:25:48.000000+00,
14459,7466,7,4,2025-03-20 04:23:48.000000+00,,,MISSED,2025-03-20 04:25:48.000000+00,
14460,7467,10,1,2022-12-01 18:57:06.000000+00,,,MISSED,2022-12-01 18:59:06.000000+00,
14461,7467,10,2,2022-12-02 02:57:06.000000+00,2022-12-02 02:57:20.000000+00,2022-12-02 03:01:17.000000+00,ANSWERED,2022-12-02 03:01:17.000000+00,
14462,7468,10,1,2022-10-08 13:28:54.000000+00,,,MISSED,2022-10-08 13:30:54.000000+00,
14463,7468,10,2,2022-10-08 21:28:54.000000+00,,,MISSED,2022-10-08 21:30:54.000000+00,
14464,7468,10,3,2022-10-09 05:28:54.000000+00,2022-10-09 05:29:07.000000+00,2022-10-09 05:33:47.000000+00,ANSWERED,2022-10-09 05:33:47.000000+00,
14465,7469,8,1,2022-05-07 16:08:49.000000+00,,,MISSED,2022-05-07 16:10:49.000000+00,
14466,7469,8,2,2022-05-07 20:08:49.000000+00,2022-05-07 20:08:57.000000+00,2022-05-07 20:12:13.000000+00,ANSWERED,2022-05-07 20:12:13.000000+00,
14467,7470,6,1,2025-08-31 16:16:13.000000+00,2025-08-31 16:16:37.000000+00,2025-08-31 16:20:29.000000+00,ANSWERED,2025-08-31 16:20:29.000000+00,
14468,7471,7,1,2024-06-10 18:22:45.000000+00,,,MISSED,2024-06-10 18:24:45.000000+00,
14469,7471,7,2,2024-06-11 02:22:45.000000+00,,,MISSED,2024-06-11 02:24:45.000000+00,
14470,7471,7,3,2024-06-11 10:22:45.000000+00,,,MISSED,2024-06-11 10:24:45.000000+00,
14471,7472,10,1,2023-08-12 09:33:42.000000+00,2023-08-12 09:34:00.000000+00,2023-08-12 09:37:59.000000+00,ANSWERED,2023-08-12 09:37:59.000000+00,
14472,7473,6,1,2025-10-20 16:48:00.000000+00,,,INITIATED,2025-10-20 16:48:00.000000+00,
14473,7474,8,1,2022-03-15 06:28:50.000000+00,2022-03-15 06:29:10.000000+00,2022-03-15 06:32:37.000000+00,ANSWERED,2022-03-15 06:32:37.000000+00,
14474,7475,10,1,2025-08-06 14:16:13.000000+00,2025-08-06 14:16:23.000000+00,2025-08-06 14:18:07.000000+00,ANSWERED,2025-08-06 14:18:07.000000+00,
14475,7476,9,1,2022-03-30 11:25:52.000000+00,,,MISSED,2022-03-30 11:27:52.000000+00,
14476,7476,9,2,2022-03-30 15:25:52.000000+00,,,MISSED,2022-03-30 15:27:52.000000+00,
14477,7476,9,3,2022-03-30 19:25:52.000000+00,2022-03-30 19:26:13.000000+00,2022-03-30 19:28:07.000000+00,ANSWERED,2022-03-30 19:28:07.000000+00,
14478,7477,8,1,2023-01-18 17:55:22.000000+00,,,MISSED,2023-01-18 17:57:22.000000+00,
14479,7477,8,2,2023-01-18 21:55:22.000000+00,,,MISSED,2023-01-18 21:57:22.000000+00,
14480,7477,8,3,2023-01-19 01:55:22.000000+00,2023-01-19 01:55:44.000000+00,2023-01-19 02:00:19.000000+00,ANSWERED,2023-01-19 02:00:19.000000+00,
14481,7478,10,1,2023-02-27 15:34:50.000000+00,,,MISSED,2023-02-27 15:36:50.000000+00,
14482,7478,10,2,2023-02-27 23:34:50.000000+00,2023-02-27 23:35:02.000000+00,2023-02-27 23:39:08.000000+00,ANSWERED,2023-02-27 23:39:08.000000+00,
14483,7479,7,1,2022-12-12 20:19:48.000000+00,2022-12-12 20:20:04.000000+00,2022-12-12 20:22:27.000000+00,ANSWERED,2022-12-12 20:22:27.000000+00,
14484,7480,8,1,2022-04-09 13:45:25.000000+00,,,MISSED,2022-04-09 13:47:25.000000+00,
14485,7480,8,2,2022-04-09 21:45:25.000000+00,2022-04-09 21:45:46.000000+00,2022-04-09 21:50:39.000000+00,ANSWERED,2022-04-09 21:50:39.000000+00,
14486,7481,6,1,2024-01-24 13:08:30.000000+00,,,MISSED,2024-01-24 13:10:30.000000+00,
14487,7481,6,2,2024-01-24 21:08:30.000000+00,,,MISSED,2024-01-24 21:10:30.000000+00,
14488,7482,10,1,2026-01-12 09:27:53.000000+00,,,MISSED,2026-01-12 09:29:53.000000+00,
14489,7482,10,2,2026-01-12 13:27:53.000000+00,,,MISSED,2026-01-12 13:29:53.000000+00,
14490,7482,10,3,2026-01-12 17:27:53.000000+00,,,MISSED,2026-01-12 17:29:53.000000+00,
14491,7483,6,1,2022-06-18 08:48:01.000000+00,,,MISSED,2022-06-18 08:50:01.000000+00,
14492,7483,6,2,2022-06-18 10:48:01.000000+00,2022-06-18 10:48:25.000000+00,2022-06-18 10:52:07.000000+00,ANSWERED,2022-06-18 10:52:07.000000+00,
14493,7484,7,1,2024-04-26 11:08:24.000000+00,2024-04-26 11:08:45.000000+00,2024-04-26 11:10:15.000000+00,ANSWERED,2024-04-26 11:10:15.000000+00,
14494,7485,10,1,2024-03-31 05:37:29.000000+00,,,INITIATED,2024-03-31 05:37:29.000000+00,
14495,7486,6,1,2025-05-10 10:19:27.000000+00,,,MISSED,2025-05-10 10:21:27.000000+00,
14496,7486,6,2,2025-05-10 14:19:27.000000+00,,,MISSED,2025-05-10 14:21:27.000000+00,
14497,7487,9,1,2025-12-02 01:22:47.000000+00,,,INITIATED,2025-12-02 01:22:47.000000+00,
14498,7488,9,1,2023-04-27 17:57:54.000000+00,,,MISSED,2023-04-27 17:59:54.000000+00,
14499,7488,9,2,2023-04-27 21:57:54.000000+00,,,MISSED,2023-04-27 21:59:54.000000+00,
14500,7488,9,3,2023-04-28 01:57:54.000000+00,,,MISSED,2023-04-28 01:59:54.000000+00,
14501,7488,9,4,2023-04-28 05:57:54.000000+00,,,MISSED,2023-04-28 05:59:54.000000+00,
14502,7489,9,1,2023-11-07 17:26:57.000000+00,,,MISSED,2023-11-07 17:28:57.000000+00,
14503,7489,9,2,2023-11-08 01:26:57.000000+00,2023-11-08 01:27:17.000000+00,2023-11-08 01:29:32.000000+00,ANSWERED,2023-11-08 01:29:32.000000+00,
14504,7490,6,1,2023-12-23 16:01:25.000000+00,,,MISSED,2023-12-23 16:03:25.000000+00,
14505,7490,6,2,2023-12-23 20:01:25.000000+00,2023-12-23 20:01:48.000000+00,2023-12-23 20:04:01.000000+00,ANSWERED,2023-12-23 20:04:01.000000+00,
14506,7491,8,1,2024-07-08 15:36:12.000000+00,2024-07-08 15:36:24.000000+00,2024-07-08 15:40:02.000000+00,ANSWERED,2024-07-08 15:40:02.000000+00,
14507,7492,10,1,2024-07-20 14:41:43.000000+00,,,MISSED,2024-07-20 14:43:43.000000+00,
14508,7492,10,2,2024-07-20 16:41:43.000000+00,2024-07-20 16:42:01.000000+00,2024-07-20 16:44:15.000000+00,ANSWERED,2024-07-20 16:44:15.000000+00,
14509,7493,6,1,2022-11-11 10:40:46.000000+00,2022-11-11 10:41:08.000000+00,2022-11-11 10:43:43.000000+00,ANSWERED,2022-11-11 10:43:43.000000+00,
14510,7494,6,1,2022-10-13 05:48:41.000000+00,,,MISSED,2022-10-13 05:50:41.000000+00,
14511,7494,6,2,2022-10-13 13:48:41.000000+00,,,MISSED,2022-10-13 13:50:41.000000+00,
14512,7494,6,3,2022-10-13 21:48:41.000000+00,2022-10-13 21:48:57.000000+00,2022-10-13 21:52:36.000000+00,ANSWERED,2022-10-13 21:52:36.000000+00,
14513,7495,8,1,2024-09-19 16:29:00.000000+00,,,MISSED,2024-09-19 16:31:00.000000+00,
14514,7495,8,2,2024-09-19 20:29:00.000000+00,,,MISSED,2024-09-19 20:31:00.000000+00,
14515,7495,8,3,2024-09-20 00:29:00.000000+00,2024-09-20 00:29:17.000000+00,2024-09-20 00:33:26.000000+00,ANSWERED,2024-09-20 00:33:26.000000+00,
14516,7496,10,1,2022-07-15 12:36:13.000000+00,,,MISSED,2022-07-15 12:38:13.000000+00,
14517,7496,10,2,2022-07-15 16:36:13.000000+00,,,MISSED,2022-07-15 16:38:13.000000+00,
14518,7496,10,3,2022-07-15 20:36:13.000000+00,2022-07-15 20:36:29.000000+00,2022-07-15 20:41:12.000000+00,ANSWERED,2022-07-15 20:41:12.000000+00,
14519,7497,10,1,2025-03-27 21:38:55.000000+00,2025-03-27 21:39:06.000000+00,2025-03-27 21:41:34.000000+00,ANSWERED,2025-03-27 21:41:34.000000+00,
14520,7498,9,1,2023-07-28 10:33:38.000000+00,,,MISSED,2023-07-28 10:35:38.000000+00,
14521,7498,9,2,2023-07-28 18:33:38.000000+00,,,MISSED,2023-07-28 18:35:38.000000+00,
14522,7498,9,3,2023-07-29 02:33:38.000000+00,,,MISSED,2023-07-29 02:35:38.000000+00,
14523,7499,8,1,2022-02-15 16:48:29.000000+00,2022-02-15 16:48:51.000000+00,2022-02-15 16:53:14.000000+00,ANSWERED,2022-02-15 16:53:14.000000+00,
14524,7500,6,1,2024-03-24 13:42:29.000000+00,,,MISSED,2024-03-24 13:44:29.000000+00,
14525,7500,6,2,2024-03-24 17:42:29.000000+00,2024-03-24 17:42:51.000000+00,2024-03-24 17:45:20.000000+00,ANSWERED,2024-03-24 17:45:20.000000+00,
14526,7501,6,1,2025-02-01 11:49:45.000000+00,,,MISSED,2025-02-01 11:51:45.000000+00,
14527,7501,6,2,2025-02-01 19:49:45.000000+00,,,MISSED,2025-02-01 19:51:45.000000+00,
14528,7501,6,3,2025-02-02 03:49:45.000000+00,,,MISSED,2025-02-02 03:51:45.000000+00,
14529,7502,8,1,2022-05-18 15:33:38.000000+00,2022-05-18 15:33:48.000000+00,2022-05-18 15:38:23.000000+00,ANSWERED,2022-05-18 15:38:23.000000+00,
14530,7503,9,1,2025-12-03 23:14:51.000000+00,,,MISSED,2025-12-03 23:16:51.000000+00,
14531,7503,9,2,2025-12-04 03:14:51.000000+00,,,MISSED,2025-12-04 03:16:51.000000+00,
14532,7503,9,3,2025-12-04 07:14:51.000000+00,2025-12-04 07:15:13.000000+00,2025-12-04 07:19:01.000000+00,ANSWERED,2025-12-04 07:19:01.000000+00,
14533,7504,10,1,2025-03-09 18:47:24.000000+00,,,MISSED,2025-03-09 18:49:24.000000+00,
14534,7504,10,2,2025-03-09 22:47:24.000000+00,2025-03-09 22:47:44.000000+00,2025-03-09 22:51:45.000000+00,ANSWERED,2025-03-09 22:51:45.000000+00,
14535,7505,9,1,2024-07-14 16:43:49.000000+00,,,INITIATED,2024-07-14 16:43:49.000000+00,
14536,7506,6,1,2022-11-15 16:53:20.000000+00,,,MISSED,2022-11-15 16:55:20.000000+00,
14537,7506,6,2,2022-11-15 18:53:20.000000+00,2022-11-15 18:53:35.000000+00,2022-11-15 18:55:40.000000+00,ANSWERED,2022-11-15 18:55:40.000000+00,
14538,7507,9,1,2024-08-19 13:46:27.000000+00,2024-08-19 13:46:47.000000+00,2024-08-19 13:48:49.000000+00,ANSWERED,2024-08-19 13:48:49.000000+00,
14539,7508,8,1,2025-05-19 19:32:12.000000+00,,,MISSED,2025-05-19 19:34:12.000000+00,
14540,7508,8,2,2025-05-19 23:32:12.000000+00,,,MISSED,2025-05-19 23:34:12.000000+00,
14541,7508,8,3,2025-05-20 03:32:12.000000+00,2025-05-20 03:32:24.000000+00,2025-05-20 03:34:45.000000+00,ANSWERED,2025-05-20 03:34:45.000000+00,
14542,7509,10,1,2023-11-12 12:31:57.000000+00,,,MISSED,2023-11-12 12:33:57.000000+00,
14543,7509,10,2,2023-11-12 14:31:57.000000+00,2023-11-12 14:32:22.000000+00,2023-11-12 14:36:40.000000+00,ANSWERED,2023-11-12 14:36:40.000000+00,
14544,7510,10,1,2022-07-13 18:48:05.000000+00,,,INITIATED,2022-07-13 18:48:05.000000+00,
14545,7511,9,1,2022-08-14 11:32:53.000000+00,2022-08-14 11:33:03.000000+00,2022-08-14 11:37:59.000000+00,ANSWERED,2022-08-14 11:37:59.000000+00,
14546,7512,9,1,2024-09-30 08:38:23.000000+00,2024-09-30 08:38:37.000000+00,2024-09-30 08:42:38.000000+00,ANSWERED,2024-09-30 08:42:38.000000+00,
14547,7513,8,1,2023-06-13 18:47:57.000000+00,2023-06-13 18:48:07.000000+00,2023-06-13 18:52:25.000000+00,ANSWERED,2023-06-13 18:52:25.000000+00,
14548,7514,10,1,2025-08-05 13:20:14.000000+00,,,MISSED,2025-08-05 13:22:14.000000+00,
14549,7514,10,2,2025-08-05 15:20:14.000000+00,,,MISSED,2025-08-05 15:22:14.000000+00,
14550,7514,10,3,2025-08-05 17:20:14.000000+00,2025-08-05 17:20:39.000000+00,2025-08-05 17:22:20.000000+00,ANSWERED,2025-08-05 17:22:20.000000+00,
14551,7515,7,1,2025-02-09 16:20:26.000000+00,2025-02-09 16:20:44.000000+00,2025-02-09 16:24:36.000000+00,ANSWERED,2025-02-09 16:24:36.000000+00,
14552,7516,9,1,2025-08-02 17:28:36.000000+00,,,INITIATED,2025-08-02 17:28:36.000000+00,
14553,7517,9,1,2022-05-11 12:19:50.000000+00,2022-05-11 12:20:12.000000+00,2022-05-11 12:23:12.000000+00,ANSWERED,2022-05-11 12:23:12.000000+00,
14554,7518,10,1,2025-09-06 10:52:11.000000+00,2025-09-06 10:52:35.000000+00,2025-09-06 10:54:59.000000+00,ANSWERED,2025-09-06 10:54:59.000000+00,
14555,7519,7,1,2024-04-23 15:13:50.000000+00,2024-04-23 15:14:07.000000+00,2024-04-23 15:17:24.000000+00,ANSWERED,2024-04-23 15:17:24.000000+00,
14556,7520,8,1,2024-01-19 12:52:51.000000+00,2024-01-19 12:53:00.000000+00,2024-01-19 12:55:44.000000+00,ANSWERED,2024-01-19 12:55:44.000000+00,
14557,7521,8,1,2025-11-26 17:06:21.000000+00,,,MISSED,2025-11-26 17:08:21.000000+00,
14558,7521,8,2,2025-11-26 21:06:21.000000+00,2025-11-26 21:06:46.000000+00,2025-11-26 21:11:13.000000+00,ANSWERED,2025-11-26 21:11:13.000000+00,
14559,7522,8,1,2022-11-16 23:13:16.000000+00,,,MISSED,2022-11-16 23:15:16.000000+00,
14560,7522,8,2,2022-11-17 07:13:16.000000+00,,,MISSED,2022-11-17 07:15:16.000000+00,
14561,7522,8,3,2022-11-17 15:13:16.000000+00,,,MISSED,2022-11-17 15:15:16.000000+00,
14562,7523,10,1,2023-03-29 14:43:24.000000+00,2023-03-29 14:43:33.000000+00,2023-03-29 14:45:04.000000+00,ANSWERED,2023-03-29 14:45:04.000000+00,
14563,7524,6,1,2023-11-20 15:03:54.000000+00,2023-11-20 15:04:15.000000+00,2023-11-20 15:08:35.000000+00,ANSWERED,2023-11-20 15:08:35.000000+00,
14564,7525,6,1,2024-01-14 17:42:43.000000+00,,,MISSED,2024-01-14 17:44:43.000000+00,
14565,7525,6,2,2024-01-15 01:42:43.000000+00,2024-01-15 01:43:03.000000+00,2024-01-15 01:47:13.000000+00,ANSWERED,2024-01-15 01:47:13.000000+00,
14566,7526,8,1,2022-07-13 18:00:55.000000+00,2022-07-13 18:01:18.000000+00,2022-07-13 18:06:09.000000+00,ANSWERED,2022-07-13 18:06:09.000000+00,
14567,7527,6,1,2023-12-31 09:45:51.000000+00,2023-12-31 09:46:11.000000+00,2023-12-31 09:48:45.000000+00,ANSWERED,2023-12-31 09:48:45.000000+00,
14568,7528,9,1,2024-03-17 14:10:00.000000+00,2024-03-17 14:10:08.000000+00,2024-03-17 14:12:10.000000+00,ANSWERED,2024-03-17 14:12:10.000000+00,
14569,7529,7,1,2024-06-09 16:08:50.000000+00,,,MISSED,2024-06-09 16:10:50.000000+00,
14570,7529,7,2,2024-06-09 20:08:50.000000+00,2024-06-09 20:09:04.000000+00,2024-06-09 20:13:08.000000+00,ANSWERED,2024-06-09 20:13:08.000000+00,
14571,7530,8,1,2022-07-15 18:29:53.000000+00,2022-07-15 18:30:03.000000+00,2022-07-15 18:35:02.000000+00,ANSWERED,2022-07-15 18:35:02.000000+00,
14572,7531,10,1,2023-01-13 12:46:11.000000+00,,,MISSED,2023-01-13 12:48:11.000000+00,
14573,7531,10,2,2023-01-13 20:46:11.000000+00,2023-01-13 20:46:34.000000+00,2023-01-13 20:50:34.000000+00,ANSWERED,2023-01-13 20:50:34.000000+00,
14574,7532,7,1,2023-01-15 18:00:15.000000+00,2023-01-15 18:00:29.000000+00,2023-01-15 18:02:36.000000+00,ANSWERED,2023-01-15 18:02:36.000000+00,
14575,7533,8,1,2025-03-23 04:35:45.000000+00,,,MISSED,2025-03-23 04:37:45.000000+00,
14576,7533,8,2,2025-03-23 12:35:45.000000+00,,,MISSED,2025-03-23 12:37:45.000000+00,
14577,7533,8,3,2025-03-23 20:35:45.000000+00,,,MISSED,2025-03-23 20:37:45.000000+00,
14578,7533,8,4,2025-03-24 04:35:45.000000+00,,,MISSED,2025-03-24 04:37:45.000000+00,
14579,7533,8,5,2025-03-24 12:35:45.000000+00,,,MISSED,2025-03-24 12:37:45.000000+00,
14580,7534,10,1,2024-04-05 13:06:41.000000+00,,,MISSED,2024-04-05 13:08:41.000000+00,
14581,7534,10,2,2024-04-05 17:06:41.000000+00,,,MISSED,2024-04-05 17:08:41.000000+00,
14582,7534,10,3,2024-04-05 21:06:41.000000+00,,,MISSED,2024-04-05 21:08:41.000000+00,
14583,7534,10,4,2024-04-06 01:06:41.000000+00,,,MISSED,2024-04-06 01:08:41.000000+00,
14584,7535,9,1,2024-12-16 05:57:42.000000+00,,,MISSED,2024-12-16 05:59:42.000000+00,
14585,7535,9,2,2024-12-16 09:57:42.000000+00,,,MISSED,2024-12-16 09:59:42.000000+00,
14586,7535,9,3,2024-12-16 13:57:42.000000+00,2024-12-16 13:57:51.000000+00,2024-12-16 14:02:49.000000+00,ANSWERED,2024-12-16 14:02:49.000000+00,
14587,7536,9,1,2023-11-27 17:00:09.000000+00,2023-11-27 17:00:31.000000+00,2023-11-27 17:04:09.000000+00,ANSWERED,2023-11-27 17:04:09.000000+00,
14588,7537,9,1,2024-09-21 08:27:59.000000+00,2024-09-21 08:28:21.000000+00,2024-09-21 08:30:57.000000+00,ANSWERED,2024-09-21 08:30:57.000000+00,
14589,7538,8,1,2024-12-20 02:32:36.000000+00,2024-12-20 02:32:58.000000+00,2024-12-20 02:35:22.000000+00,ANSWERED,2024-12-20 02:35:22.000000+00,
14590,7539,6,1,2022-03-22 18:34:09.000000+00,,,MISSED,2022-03-22 18:36:09.000000+00,
14591,7539,6,2,2022-03-22 22:34:09.000000+00,,,MISSED,2022-03-22 22:36:09.000000+00,
14592,7539,6,3,2022-03-23 02:34:09.000000+00,2022-03-23 02:34:24.000000+00,2022-03-23 02:38:58.000000+00,ANSWERED,2022-03-23 02:38:58.000000+00,
14593,7540,9,1,2025-11-17 10:11:54.000000+00,,,MISSED,2025-11-17 10:13:54.000000+00,
14594,7540,9,2,2025-11-17 12:11:54.000000+00,2025-11-17 12:12:09.000000+00,2025-11-17 12:16:10.000000+00,ANSWERED,2025-11-17 12:16:10.000000+00,
14595,7541,6,1,2022-02-13 18:32:32.000000+00,2022-02-13 18:32:43.000000+00,2022-02-13 18:35:59.000000+00,ANSWERED,2022-02-13 18:35:59.000000+00,
14596,7542,8,1,2024-08-22 10:51:10.000000+00,2024-08-22 10:51:18.000000+00,2024-08-22 10:55:57.000000+00,ANSWERED,2024-08-22 10:55:57.000000+00,
14597,7543,9,1,2023-11-25 13:45:33.000000+00,2023-11-25 13:45:43.000000+00,2023-11-25 13:50:05.000000+00,ANSWERED,2023-11-25 13:50:05.000000+00,
14598,7544,8,1,2025-12-01 11:57:11.000000+00,,,INITIATED,2025-12-01 11:57:11.000000+00,
14599,7545,8,1,2023-05-21 18:10:29.000000+00,,,INITIATED,2023-05-21 18:10:29.000000+00,
14600,7546,10,1,2025-12-29 07:50:55.000000+00,,,MISSED,2025-12-29 07:52:55.000000+00,
14601,7546,10,2,2025-12-29 09:50:55.000000+00,2025-12-29 09:51:07.000000+00,2025-12-29 09:55:19.000000+00,ANSWERED,2025-12-29 09:55:19.000000+00,
14602,7547,9,1,2022-10-02 13:05:25.000000+00,,,MISSED,2022-10-02 13:07:25.000000+00,
14603,7547,9,2,2022-10-02 17:05:25.000000+00,2022-10-02 17:05:40.000000+00,2022-10-02 17:07:13.000000+00,ANSWERED,2022-10-02 17:07:13.000000+00,
14604,7548,10,1,2023-12-30 18:09:44.000000+00,2023-12-30 18:09:54.000000+00,2023-12-30 18:12:33.000000+00,ANSWERED,2023-12-30 18:12:33.000000+00,
14605,7549,8,1,2024-10-29 13:11:38.000000+00,2024-10-29 13:11:48.000000+00,2024-10-29 13:16:15.000000+00,ANSWERED,2024-10-29 13:16:15.000000+00,
14606,7550,7,1,2025-07-22 14:53:13.000000+00,,,MISSED,2025-07-22 14:55:13.000000+00,
14607,7550,7,2,2025-07-22 16:53:13.000000+00,,,MISSED,2025-07-22 16:55:13.000000+00,
14608,7550,7,3,2025-07-22 18:53:13.000000+00,,,MISSED,2025-07-22 18:55:13.000000+00,
14609,7551,10,1,2025-07-24 07:53:13.000000+00,,,MISSED,2025-07-24 07:55:13.000000+00,
14610,7551,10,2,2025-07-24 09:53:13.000000+00,,,MISSED,2025-07-24 09:55:13.000000+00,
14611,7551,10,3,2025-07-24 11:53:13.000000+00,,,MISSED,2025-07-24 11:55:13.000000+00,
14612,7551,10,4,2025-07-24 13:53:13.000000+00,,,MISSED,2025-07-24 13:55:13.000000+00,
14613,7552,10,1,2022-11-04 13:33:13.000000+00,,,INITIATED,2022-11-04 13:33:13.000000+00,
14614,7553,9,1,2022-01-13 20:10:05.000000+00,2022-01-13 20:10:15.000000+00,2022-01-13 20:12:17.000000+00,ANSWERED,2022-01-13 20:12:17.000000+00,
14615,7554,9,1,2024-05-29 07:30:55.000000+00,2024-05-29 07:31:15.000000+00,2024-05-29 07:34:12.000000+00,ANSWERED,2024-05-29 07:34:12.000000+00,
14616,7555,7,1,2022-05-14 09:00:12.000000+00,2022-05-14 09:00:30.000000+00,2022-05-14 09:05:26.000000+00,ANSWERED,2022-05-14 09:05:26.000000+00,
14617,7556,10,1,2023-11-08 04:16:47.000000+00,2023-11-08 04:17:05.000000+00,2023-11-08 04:21:41.000000+00,ANSWERED,2023-11-08 04:21:41.000000+00,
14618,7557,6,1,2022-03-08 15:04:59.000000+00,2022-03-08 15:05:08.000000+00,2022-03-08 15:06:51.000000+00,ANSWERED,2022-03-08 15:06:51.000000+00,
14619,7558,7,1,2023-10-29 14:45:56.000000+00,,,MISSED,2023-10-29 14:47:56.000000+00,
14620,7558,7,2,2023-10-29 18:45:56.000000+00,,,MISSED,2023-10-29 18:47:56.000000+00,
14621,7558,7,3,2023-10-29 22:45:56.000000+00,,,MISSED,2023-10-29 22:47:56.000000+00,
14622,7559,8,1,2023-09-10 10:25:46.000000+00,,,INITIATED,2023-09-10 10:25:46.000000+00,
14623,7560,9,1,2022-07-23 15:07:56.000000+00,,,MISSED,2022-07-23 15:09:56.000000+00,
14624,7560,9,2,2022-07-23 19:07:56.000000+00,2022-07-23 19:08:20.000000+00,2022-07-23 19:10:07.000000+00,ANSWERED,2022-07-23 19:10:07.000000+00,
14625,7561,6,1,2022-05-28 10:21:20.000000+00,2022-05-28 10:21:33.000000+00,2022-05-28 10:25:42.000000+00,ANSWERED,2022-05-28 10:25:42.000000+00,
14626,7562,7,1,2022-04-08 16:55:19.000000+00,2022-04-08 16:55:35.000000+00,2022-04-08 16:58:52.000000+00,ANSWERED,2022-04-08 16:58:52.000000+00,
14627,7563,6,1,2022-11-12 13:18:19.000000+00,,,MISSED,2022-11-12 13:20:19.000000+00,
14628,7563,6,2,2022-11-12 21:18:19.000000+00,,,MISSED,2022-11-12 21:20:19.000000+00,
14629,7563,6,3,2022-11-13 05:18:19.000000+00,,,MISSED,2022-11-13 05:20:19.000000+00,
14630,7563,6,4,2022-11-13 13:18:19.000000+00,,,MISSED,2022-11-13 13:20:19.000000+00,
14631,7564,9,1,2023-07-05 02:31:38.000000+00,,,MISSED,2023-07-05 02:33:38.000000+00,
14632,7564,9,2,2023-07-05 06:31:38.000000+00,2023-07-05 06:31:50.000000+00,2023-07-05 06:36:04.000000+00,ANSWERED,2023-07-05 06:36:04.000000+00,
14633,7565,7,1,2025-10-31 18:43:40.000000+00,2025-10-31 18:43:56.000000+00,2025-10-31 18:46:33.000000+00,ANSWERED,2025-10-31 18:46:33.000000+00,
