id,issue_id,uploaded_by_user_id,image_url,image_type,ai_flag,ai_details,created_at,updated_at
1272,874,1,https://ik.imagekit.io/facility/issues/874/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-02-27 14:28:22.000000+00,2024-02-27 14:28:22.000000+00
1273,875,1,https://ik.imagekit.io/facility/issues/875/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-03-11 11:06:03.000000+00,2024-03-11 11:06:03.000000+00
1274,876,1,https://ik.imagekit.io/facility/issues/876/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-03-15 12:43:03.000000+00,2024-03-15 12:43:03.000000+00
1275,876,9,https://ik.imagekit.io/facility/issues/876/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-03-19 12:43:03.000000+00,2024-03-19 12:43:03.000000+00
1276,877,1,https://ik.imagekit.io/facility/issues/877/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-03-31 16:44:45.000000+00,2024-03-31 16:44:45.000000+00
1277,877,6,https://ik.imagekit.io/facility/issues/877/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-04-08 16:44:45.000000+00,2024-04-08 16:44:45.000000+00
1278,878,1,https://ik.imagekit.io/facility/issues/878/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-05-06 13:46:00.000000+00,2024-05-06 13:46:00.000000+00
1279,880,1,https://ik.imagekit.io/facility/issues/880/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-05-31 13:31:55.000000+00,2024-05-31 13:31:55.000000+00
1280,880,10,https://ik.imagekit.io/facility/issues/880/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-06-04 13:31:55.000000+00,2024-06-04 13:31:55.000000+00
1281,881,1,https://ik.imagekit.io/facility/issues/881/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-06-13 09:51:47.000000+00,2024-06-13 09:51:47.000000+00
1282,881,8,https://ik.imagekit.io/facility/issues/881/after-1.jpg,AFTER,SUSPECT,"{""confidence"":0.61,""suspect_reason"":""work incomplete""}",2024-06-25 09:51:47.000000+00,2024-06-25 09:51:47.000000+00
1283,883,1,https://ik.imagekit.io/facility/issues/883/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-06-20 10:31:01.000000+00,2024-06-20 10:31:01.000000+00
1284,883,10,https://ik.imagekit.io/facility/issues/883/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-06-25 10:31:01.000000+00,2024-06-25 10:31:01.000000+00
1285,884,1,https://ik.imagekit.io/facility/issues/884/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-06-22 14:57:58.000000+00,2024-06-22 14:57:58.000000+00
1286,884,8,https://ik.imagekit.io/facility/issues/884/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-07-06 14:57:58.000000+00,2024-07-06 14:57:58.000000+00
1287,885,1,https://ik.imagekit.io/facility/issues/885/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-06-27 10:37:33.000000+00,2024-06-27 10:37:33.000000+00
1288,886,1,https://ik.imagekit.io/facility/issues/886/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-07-25 12:09:33.000000+00,2024-07-25 12:09:33.000000+00
1289,886,8,https://ik.imagekit.io/facility/issues/886/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-08-02 12:09:33.000000+00,2024-08-02 12:09:33.000000+00
1290,887,1,https://ik.imagekit.io/facility/issues/887/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-08-04 13:03:31.000000+00,2024-08-04 13:03:31.000000+00
1291,889,1,https://ik.imagekit.io/facility/issues/889/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-08-29 17:15:51.000000+00,2024-08-29 17:15:51.000000+00
1292,889,6,https://ik.imagekit.io/facility/issues/889/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-09-03 17:15:51.000000+00,2024-09-03 17:15:51.000000+00
1293,891,1,https://ik.imagekit.io/facility/issues/891/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-12-11 12:11:24.000000+00,2024-12-11 12:11:24.000000+00
1294,891,9,https://ik.imagekit.io/facility/issues/891/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-12-23 12:11:24.000000+00,2024-12-23 12:11:24.000000+00
1295,892,6,https://ik.imagekit.io/facility/issues/892/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-01-27 12:26:29.000000+00,2025-01-27 12:26:29.000000+00
1296,893,1,https://ik.imagekit.io/facility/issues/893/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-01-23 12:39:34.000000+00,2025-01-23 12:39:34.000000+00
1297,894,1,https://ik.imagekit.io/facility/issues/894/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-02-03 13:53:03.000000+00,2025-02-03 13:53:03.000000+00
1298,895,1,https://ik.imagekit.io/facility/issues/895/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-02-25 14:55:03.000000+00,2025-02-25 14:55:03.000000+00
1299,895,9,https://ik.imagekit.io/facility/issues/895/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-03-09 14:55:03.000000+00,2025-03-09 14:55:03.000000+00
1300,897,1,https://ik.imagekit.io/facility/issues/897/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-05-10 09:13:06.000000+00,2025-05-10 09:13:06.000000+00
1301,898,1,https://ik.imagekit.io/facility/issues/898/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-07-01 13:52:39.000000+00,2025-07-01 13:52:39.000000+00
1302,898,9,https://ik.imagekit.io/facility/issues/898/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-07-15 13:52:39.000000+00,2025-07-15 13:52:39.000000+00
1303,899,1,https://ik.imagekit.io/facility/issues/899/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-07-04 14:34:12.000000+00,2025-07-04 14:34:12.000000+00
1304,900,1,https://ik.imagekit.io/facility/issues/900/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-07-23 15:29:26.000000+00,2025-07-23 15:29:26.000000+00
1305,901,1,https://ik.imagekit.io/facility/issues/901/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-08-06 14:42:39.000000+00,2025-08-06 14:42:39.000000+00
1306,902,1,https://ik.imagekit.io/facility/issues/902/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-09-03 16:32:13.000000+00,2025-09-03 16:32:13.000000+00
1307,903,1,https://ik.imagekit.io/facility/issues/903/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-10-02 10:50:48.000000+00,2025-10-02 10:50:48.000000+00
1308,904,1,https://ik.imagekit.io/facility/issues/904/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-10-09 14:32:49.000000+00,2025-10-09 14:32:49.000000+00
1309,904,6,https://ik.imagekit.io/facility/issues/904/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-10-22 14:32:49.000000+00,2025-10-22 14:32:49.000000+00
1310,905,1,https://ik.imagekit.io/facility/issues/905/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-10-13 10:06:42.000000+00,2025-10-13 10:06:42.000000+00
1311,905,9,https://ik.imagekit.io/facility/issues/905/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-10-20 10:06:42.000000+00,2025-10-20 10:06:42.000000+00
1312,906,1,https://ik.imagekit.io/facility/issues/906/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-11-12 18:59:04.000000+00,2025-11-12 18:59:04.000000+00
1313,906,8,https://ik.imagekit.io/facility/issues/906/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-11-17 18:59:04.000000+00,2025-11-17 18:59:04.000000+00
1314,907,1,https://ik.imagekit.io/facility/issues/907/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-12-24 14:24:08.000000+00,2025-12-24 14:24:08.000000+00
1315,907,9,https://ik.imagekit.io/facility/issues/907/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2026-01-04 14:24:08.000000+00,2026-01-04 14:24:08.000000+00
1316,908,1,https://ik.imagekit.io/facility/issues/908/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-12-26 15:05:37.000000+00,2025-12-26 15:05:37.000000+00
1317,909,10,https://ik.imagekit.io/facility/issues/909/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-02-12 08:26:16.000000+00,2024-02-12 08:26:16.000000+00
1318,910,2,https://ik.imagekit.io/facility/issues/910/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-02-21 17:57:39.000000+00,2024-02-21 17:57:39.000000+00
1319,910,9,https://ik.imagekit.io/facility/issues/910/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-03-02 17:57:39.000000+00,2024-03-02 17:57:39.000000+00
1320,911,2,https://ik.imagekit.io/facility/issues/911/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-03-28 08:32:14.000000+00,2024-03-28 08:32:14.000000+00
1321,911,9,https://ik.imagekit.io/facility/issues/911/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-04-04 08:32:14.000000+00,2024-04-04 08:32:14.000000+00
1322,912,2,https://ik.imagekit.io/facility/issues/912/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-04-16 14:47:01.000000+00,2024-04-16 14:47:01.000000+00
1323,913,2,https://ik.imagekit.io/facility/issues/913/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-05-09 10:39:57.000000+00,2024-05-09 10:39:57.000000+00
1324,914,2,https://ik.imagekit.io/facility/issues/914/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-06-01 15:51:50.000000+00,2024-06-01 15:51:50.000000+00
1325,914,10,https://ik.imagekit.io/facility/issues/914/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-06-05 15:51:50.000000+00,2024-06-05 15:51:50.000000+00
1326,915,2,https://ik.imagekit.io/facility/issues/915/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-06-14 09:22:38.000000+00,2024-06-14 09:22:38.000000+00
1327,915,6,https://ik.imagekit.io/facility/issues/915/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-06-24 09:22:38.000000+00,2024-06-24 09:22:38.000000+00
1328,916,2,https://ik.imagekit.io/facility/issues/916/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-07-09 12:47:52.000000+00,2024-07-09 12:47:52.000000+00
1329,916,8,https://ik.imagekit.io/facility/issues/916/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-07-18 12:47:52.000000+00,2024-07-18 12:47:52.000000+00
1330,917,2,https://ik.imagekit.io/facility/issues/917/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-08-12 09:22:57.000000+00,2024-08-12 09:22:57.000000+00
1331,917,6,https://ik.imagekit.io/facility/issues/917/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-08-19 09:22:57.000000+00,2024-08-19 09:22:57.000000+00
1332,918,2,https://ik.imagekit.io/facility/issues/918/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-08-13 12:52:50.000000+00,2024-08-13 12:52:50.000000+00
1333,918,7,https://ik.imagekit.io/facility/issues/918/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-08-27 12:52:50.000000+00,2024-08-27 12:52:50.000000+00
1334,919,2,https://ik.imagekit.io/facility/issues/919/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-08-29 13:19:52.000000+00,2024-08-29 13:19:52.000000+00
1335,920,2,https://ik.imagekit.io/facility/issues/920/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-09-19 10:11:42.000000+00,2024-09-19 10:11:42.000000+00
1336,920,6,https://ik.imagekit.io/facility/issues/920/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-09-23 10:11:42.000000+00,2024-09-23 10:11:42.000000+00
1337,921,2,https://ik.imagekit.io/facility/issues/921/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-10-01 11:53:58.000000+00,2024-10-01 11:53:58.000000+00
1338,921,8,https://ik.imagekit.io/facility/issues/921/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-10-10 11:53:58.000000+00,2024-10-10 11:53:58.000000+00
1339,922,2,https://ik.imagekit.io/facility/issues/922/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-10-02 17:59:43.000000+00,2024-10-02 17:59:43.000000+00
1340,923,2,https://ik.imagekit.io/facility/issues/923/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-10-26 11:58:00.000000+00,2024-10-26 11:58:00.000000+00
1341,923,10,https://ik.imagekit.io/facility/issues/923/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-11-02 11:58:00.000000+00,2024-11-02 11:58:00.000000+00
1342,924,2,https://ik.imagekit.io/facility/issues/924/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-11-30 11:16:50.000000+00,2024-11-30 11:16:50.000000+00
1343,924,6,https://ik.imagekit.io/facility/issues/924/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-12-14 11:16:50.000000+00,2024-12-14 11:16:50.000000+00
1344,925,9,https://ik.imagekit.io/facility/issues/925/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-01-18 12:22:30.000000+00,2025-01-18 12:22:30.000000+00
1345,926,2,https://ik.imagekit.io/facility/issues/926/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-01-14 11:50:17.000000+00,2025-01-14 11:50:17.000000+00
1346,926,10,https://ik.imagekit.io/facility/issues/926/after-1.jpg,AFTER,SUSPECT,"{""confidence"":0.61,""suspect_reason"":""work incomplete""}",2025-01-20 11:50:17.000000+00,2025-01-20 11:50:17.000000+00
1347,927,2,https://ik.imagekit.io/facility/issues/927/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-01-26 10:32:55.000000+00,2025-01-26 10:32:55.000000+00
1348,927,6,https://ik.imagekit.io/facility/issues/927/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-02-02 10:32:55.000000+00,2025-02-02 10:32:55.000000+00
1349,928,2,https://ik.imagekit.io/facility/issues/928/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-01-26 16:34:45.000000+00,2025-01-26 16:34:45.000000+00
1350,929,2,https://ik.imagekit.io/facility/issues/929/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-02-03 13:53:52.000000+00,2025-02-03 13:53:52.000000+00
1351,930,2,https://ik.imagekit.io/facility/issues/930/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-02-08 12:41:23.000000+00,2025-02-08 12:41:23.000000+00
1352,930,6,https://ik.imagekit.io/facility/issues/930/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-02-12 12:41:23.000000+00,2025-02-12 12:41:23.000000+00
1353,931,2,https://ik.imagekit.io/facility/issues/931/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-02-12 11:45:49.000000+00,2025-02-12 11:45:49.000000+00
1354,931,9,https://ik.imagekit.io/facility/issues/931/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-02-25 11:45:49.000000+00,2025-02-25 11:45:49.000000+00
1355,932,2,https://ik.imagekit.io/facility/issues/932/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-02-16 17:59:14.000000+00,2025-02-16 17:59:14.000000+00
1356,932,7,https://ik.imagekit.io/facility/issues/932/after-1.jpg,AFTER,SUSPECT,"{""confidence"":0.61,""suspect_reason"":""work incomplete""}",2025-02-21 17:59:14.000000+00,2025-02-21 17:59:14.000000+00
1357,933,2,https://ik.imagekit.io/facility/issues/933/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-03-05 13:58:15.000000+00,2025-03-05 13:58:15.000000+00
1358,933,10,https://ik.imagekit.io/facility/issues/933/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-03-14 13:58:15.000000+00,2025-03-14 13:58:15.000000+00
1359,934,2,https://ik.imagekit.io/facility/issues/934/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-03-15 12:58:23.000000+00,2025-03-15 12:58:23.000000+00
1360,934,6,https://ik.imagekit.io/facility/issues/934/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-03-25 12:58:23.000000+00,2025-03-25 12:58:23.000000+00
1361,935,2,https://ik.imagekit.io/facility/issues/935/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-04-05 13:08:38.000000+00,2025-04-05 13:08:38.000000+00
1362,936,2,https://ik.imagekit.io/facility/issues/936/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-04-10 15:57:11.000000+00,2025-04-10 15:57:11.000000+00
1363,936,8,https://ik.imagekit.io/facility/issues/936/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-04-18 15:57:11.000000+00,2025-04-18 15:57:11.000000+00
1364,937,2,https://ik.imagekit.io/facility/issues/937/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-04-15 12:44:10.000000+00,2025-04-15 12:44:10.000000+00
1365,938,2,https://ik.imagekit.io/facility/issues/938/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-05-05 16:57:21.000000+00,2025-05-05 16:57:21.000000+00
1366,938,10,https://ik.imagekit.io/facility/issues/938/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-05-09 16:57:21.000000+00,2025-05-09 16:57:21.000000+00
1367,939,9,https://ik.imagekit.io/facility/issues/939/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-06-09 14:27:18.000000+00,2025-06-09 14:27:18.000000+00
1368,940,2,https://ik.imagekit.io/facility/issues/940/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-06-29 14:24:20.000000+00,2025-06-29 14:24:20.000000+00
1369,941,2,https://ik.imagekit.io/facility/issues/941/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-08-22 13:32:54.000000+00,2025-08-22 13:32:54.000000+00
1370,942,2,https://ik.imagekit.io/facility/issues/942/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-09-05 16:20:06.000000+00,2025-09-05 16:20:06.000000+00
1371,943,2,https://ik.imagekit.io/facility/issues/943/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-09-10 18:48:06.000000+00,2025-09-10 18:48:06.000000+00
1372,944,2,https://ik.imagekit.io/facility/issues/944/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-09-10 13:12:00.000000+00,2025-09-10 13:12:00.000000+00
1373,944,6,https://ik.imagekit.io/facility/issues/944/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-09-23 13:12:00.000000+00,2025-09-23 13:12:00.000000+00
1374,945,2,https://ik.imagekit.io/facility/issues/945/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-09-28 10:45:58.000000+00,2025-09-28 10:45:58.000000+00
1375,946,2,https://ik.imagekit.io/facility/issues/946/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-10-12 10:22:51.000000+00,2025-10-12 10:22:51.000000+00
1376,946,8,https://ik.imagekit.io/facility/issues/946/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-10-21 10:22:51.000000+00,2025-10-21 10:22:51.000000+00
1377,947,2,https://ik.imagekit.io/facility/issues/947/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-10-14 15:45:44.000000+00,2025-10-14 15:45:44.000000+00
1378,948,9,https://ik.imagekit.io/facility/issues/948/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-11-03 08:40:40.000000+00,2025-11-03 08:40:40.000000+00
1379,949,2,https://ik.imagekit.io/facility/issues/949/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-11-01 14:18:08.000000+00,2025-11-01 14:18:08.000000+00
1380,950,2,https://ik.imagekit.io/facility/issues/950/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-11-28 10:26:44.000000+00,2025-11-28 10:26:44.000000+00
1381,951,2,https://ik.imagekit.io/facility/issues/951/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-12-14 16:56:18.000000+00,2025-12-14 16:56:18.000000+00
1382,951,9,https://ik.imagekit.io/facility/issues/951/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-12-24 16:56:18.000000+00,2025-12-24 16:56:18.000000+00
1383,952,2,https://ik.imagekit.io/facility/issues/952/before-1.jpg,BEFORE,NOT_CHECKED,{},2026-01-03 16:48:18.000000+00,2026-01-03 16:48:18.000000+00
1384,952,10,https://ik.imagekit.io/facility/issues/952/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2026-01-13 16:48:18.000000+00,2026-01-13 16:48:18.000000+00
1385,953,2,https://ik.imagekit.io/facility/issues/953/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-01-30 13:10:53.000000+00,2024-01-30 13:10:53.000000+00
1386,953,7,https://ik.imagekit.io/facility/issues/953/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-02-05 13:10:53.000000+00,2024-02-05 13:10:53.000000+00
1387,954,9,https://ik.imagekit.io/facility/issues/954/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-02-16 08:54:01.000000+00,2024-02-16 08:54:01.000000+00
1388,955,2,https://ik.imagekit.io/facility/issues/955/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-02-17 14:02:17.000000+00,2024-02-17 14:02:17.000000+00
1389,955,9,https://ik.imagekit.io/facility/issues/955/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-02-23 14:02:17.000000+00,2024-02-23 14:02:17.000000+00
1390,956,2,https://ik.imagekit.io/facility/issues/956/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-02-19 14:01:00.000000+00,2024-02-19 14:01:00.000000+00
1391,956,6,https://ik.imagekit.io/facility/issues/956/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-02-29 14:01:00.000000+00,2024-02-29 14:01:00.000000+00
1392,957,2,https://ik.imagekit.io/facility/issues/957/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-02-23 11:29:12.000000+00,2024-02-23 11:29:12.000000+00
1393,958,2,https://ik.imagekit.io/facility/issues/958/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-03-01 16:34:32.000000+00,2024-03-01 16:34:32.000000+00
1394,958,10,https://ik.imagekit.io/facility/issues/958/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-03-11 16:34:32.000000+00,2024-03-11 16:34:32.000000+00
1395,959,2,https://ik.imagekit.io/facility/issues/959/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-04-04 12:14:28.000000+00,2024-04-04 12:14:28.000000+00
1396,959,8,https://ik.imagekit.io/facility/issues/959/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-04-13 12:14:28.000000+00,2024-04-13 12:14:28.000000+00
1397,960,2,https://ik.imagekit.io/facility/issues/960/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-04-17 17:37:15.000000+00,2024-04-17 17:37:15.000000+00
1398,960,6,https://ik.imagekit.io/facility/issues/960/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-04-28 17:37:15.000000+00,2024-04-28 17:37:15.000000+00
1399,961,2,https://ik.imagekit.io/facility/issues/961/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-04-18 12:47:21.000000+00,2024-04-18 12:47:21.000000+00
1400,961,9,https://ik.imagekit.io/facility/issues/961/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-05-01 12:47:21.000000+00,2024-05-01 12:47:21.000000+00
1401,962,2,https://ik.imagekit.io/facility/issues/962/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-06-16 13:20:41.000000+00,2024-06-16 13:20:41.000000+00
1402,962,7,https://ik.imagekit.io/facility/issues/962/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-06-28 13:20:41.000000+00,2024-06-28 13:20:41.000000+00
1403,963,2,https://ik.imagekit.io/facility/issues/963/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-06-20 10:47:07.000000+00,2024-06-20 10:47:07.000000+00
1404,963,10,https://ik.imagekit.io/facility/issues/963/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-06-25 10:47:07.000000+00,2024-06-25 10:47:07.000000+00
1405,964,2,https://ik.imagekit.io/facility/issues/964/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-06-22 10:55:35.000000+00,2024-06-22 10:55:35.000000+00
1406,964,8,https://ik.imagekit.io/facility/issues/964/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-07-02 10:55:35.000000+00,2024-07-02 10:55:35.000000+00
1407,966,2,https://ik.imagekit.io/facility/issues/966/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-07-23 14:54:59.000000+00,2024-07-23 14:54:59.000000+00
1408,967,2,https://ik.imagekit.io/facility/issues/967/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-07-28 14:12:44.000000+00,2024-07-28 14:12:44.000000+00
1409,968,2,https://ik.imagekit.io/facility/issues/968/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-09-06 16:22:40.000000+00,2024-09-06 16:22:40.000000+00
1410,968,8,https://ik.imagekit.io/facility/issues/968/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-09-16 16:22:40.000000+00,2024-09-16 16:22:40.000000+00
1411,969,2,https://ik.imagekit.io/facility/issues/969/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-09-14 14:12:04.000000+00,2024-09-14 14:12:04.000000+00
1412,970,2,https://ik.imagekit.io/facility/issues/970/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-09-28 14:24:21.000000+00,2024-09-28 14:24:21.000000+00
1413,970,7,https://ik.imagekit.io/facility/issues/970/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-10-11 14:24:21.000000+00,2024-10-11 14:24:21.000000+00
1414,971,2,https://ik.imagekit.io/facility/issues/971/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-10-17 09:51:39.000000+00,2024-10-17 09:51:39.000000+00
1415,972,2,https://ik.imagekit.io/facility/issues/972/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-10-31 12:30:20.000000+00,2024-10-31 12:30:20.000000+00
1416,972,8,https://ik.imagekit.io/facility/issues/972/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-11-10 12:30:20.000000+00,2024-11-10 12:30:20.000000+00
1417,973,10,https://ik.imagekit.io/facility/issues/973/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-11-22 11:05:56.000000+00,2024-11-22 11:05:56.000000+00
1418,974,2,https://ik.imagekit.io/facility/issues/974/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-11-10 15:43:07.000000+00,2024-11-10 15:43:07.000000+00
1419,974,7,https://ik.imagekit.io/facility/issues/974/after-1.jpg,AFTER,SUSPECT,"{""confidence"":0.61,""suspect_reason"":""work incomplete""}",2024-11-19 15:43:07.000000+00,2024-11-19 15:43:07.000000+00
1420,975,2,https://ik.imagekit.io/facility/issues/975/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-11-20 18:12:24.000000+00,2024-11-20 18:12:24.000000+00
1421,977,2,https://ik.imagekit.io/facility/issues/977/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-01-03 11:03:36.000000+00,2025-01-03 11:03:36.000000+00
1422,978,2,https://ik.imagekit.io/facility/issues/978/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-02-09 13:06:02.000000+00,2025-02-09 13:06:02.000000+00
1423,979,2,https://ik.imagekit.io/facility/issues/979/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-02-12 09:06:54.000000+00,2025-02-12 09:06:54.000000+00
1424,979,7,https://ik.imagekit.io/facility/issues/979/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-02-16 09:06:54.000000+00,2025-02-16 09:06:54.000000+00
