id,site_id,raised_by_supervisor_id,title,description,priority,deadline_at,status,track_status,latitude,longitude,created_at,updated_at
7760,12,3,Pump motor failure #7760,Painting issue at site. Priority: medium. Requires immediate attention.,medium,2023-10-16 01:19:22.000000+00,RESOLVED_PENDING_REVIEW,ON_TRACK,12.705288,80.268543,2023-10-08 01:19:22.000000+00,2023-10-09 00:19:22.000000+00
7761,14,1,Door hinge broken #7761,Network issue at site. Priority: medium. Requires immediate attention.,medium,2025-11-22 15:55:26.000000+00,REOPENED,ON_TRACK,13.120057,80.132886,2025-11-14 15:55:26.000000+00,2025-11-15 21:55:26.000000+00
7762,5,1,Roof leak reported #7762,Electrical issue at site. Priority: low. Requires immediate attention.,low,2022-11-30 05:10:59.000000+00,ASSIGNED,ON_TRACK,12.617118,80.134526,2022-11-20 05:10:59.000000+00,2022-11-21 17:10:59.000000+00
7763,16,1,Leaking pipe in restroom #7763,Plumbing issue at site. Priority: medium. Requires immediate attention.,medium,2023-07-25 04:18:08.000000+00,RESOLVED_PENDING_REVIEW,ON_TRACK,12.858454,79.925952,2023-07-13 04:18:08.000000+00,2023-07-14 09:18:08.000000+00
7764,6,2,HVAC not cooling #7764,Painting issue at site. Priority: low. Requires immediate attention.,low,2025-10-05 09:08:10.000000+00,COMPLETED,ON_TRACK,13.129226,79.925757,2025-09-21 09:08:10.000000+00,2025-09-22 21:08:10.000000+00
7765,17,2,Exhaust fan issue #7765,Painting issue at site. Priority: medium. Requires immediate attention.,medium,2023-12-23 05:16:01.000000+00,OPEN,DELAYED,12.719953,80.024101,2023-12-18 05:16:01.000000+00,2023-12-18 08:16:01.000000+00
7766,15,1,Door hinge broken #7766,Mechanical issue at site. Priority: high. Requires immediate attention.,high,2022-11-05 11:50:46.000000+00,COMPLETED,ON_TRACK,13.098978,80.057007,2022-10-30 11:50:46.000000+00,2022-10-31 02:50:46.000000+00
7767,11,2,Cable tray damage #7767,Network issue at site. Priority: low. Requires immediate attention.,low,2023-10-08 13:45:25.000000+00,RESOLVED_PENDING_REVIEW,ON_TRACK,12.900951,79.98679,2023-09-21 13:45:25.000000+00,2023-09-21 16:45:25.000000+00
7768,11,2,Leaking pipe in restroom #7768,Electrical issue at site. Priority: medium. Requires immediate attention.,medium,2025-10-11 16:26:26.000000+00,COMPLETED,ON_TRACK,12.828652,80.084461,2025-09-29 16:26:26.000000+00,2025-09-29 17:26:26.000000+00
7769,19,2,Window seal damaged #7769,Electrical issue at site. Priority: medium. Requires immediate attention.,medium,2022-02-18 12:56:49.000000+00,COMPLETED,DELAYED,13.041971,79.913275,2022-02-13 12:56:49.000000+00,2022-02-14 03:56:49.000000+00
7770,20,3,Water seepage issue #7770,Electrical issue at site. Priority: medium. Requires immediate attention.,medium,2023-02-26 16:44:17.000000+00,IN_PROGRESS,DELAYED,12.740252,79.944954,2023-02-21 16:44:17.000000+00,2023-02-22 23:44:17.000000+00
7771,15,1,Light fixture failure #7771,Hvac issue at site. Priority: high. Requires immediate attention.,high,2022-09-25 12:10:50.000000+00,OPEN,ON_TRACK,12.652255,80.182208,2022-09-17 12:10:50.000000+00,2022-09-18 14:10:50.000000+00
7772,11,2,HVAC not cooling #7772,Network issue at site. Priority: medium. Requires immediate attention.,medium,2024-03-25 07:57:29.000000+00,OPEN,ON_TRACK,12.952594,79.956245,2024-03-14 07:57:29.000000+00,2024-03-15 00:57:29.000000+00
7773,14,1,Floor drain blocked #7773,Electrical issue at site. Priority: high. Requires immediate attention.,high,2023-08-16 08:22:10.000000+00,COMPLETED,ON_TRACK,12.796359,80.243503,2023-08-09 08:22:10.000000+00,2023-08-09 11:22:10.000000+00
7774,13,1,Light fixture failure #7774,Carpentry issue at site. Priority: medium. Requires immediate attention.,medium,2023-04-05 10:49:41.000000+00,COMPLETED,ON_TRACK,12.827168,80.073296,2023-03-24 10:49:41.000000+00,2023-03-26 10:49:41.000000+00
7775,6,2,Generator fault #7775,Carpentry issue at site. Priority: high. Requires immediate attention.,high,2024-10-27 12:11:27.000000+00,COMPLETED,ON_TRACK,12.642284,80.16114,2024-10-19 12:11:27.000000+00,2024-10-19 19:11:27.000000+00
7776,5,1,Pump motor failure #7776,Mechanical issue at site. Priority: high. Requires immediate attention.,high,2023-10-15 22:13:15.000000+00,COMPLETED,ON_TRACK,12.60092,80.254068,2023-10-07 22:13:15.000000+00,2023-10-09 11:13:15.000000+00
7777,4,3,Mechanical breakdown #7777,Carpentry issue at site. Priority: medium. Requires immediate attention.,medium,2025-03-24 01:57:40.000000+00,IN_PROGRESS,ON_TRACK,12.980117,80.083866,2025-03-11 01:57:40.000000+00,2025-03-12 13:57:40.000000+00
7778,8,3,Mechanical breakdown #7778,Electrical issue at site. Priority: high. Requires immediate attention.,high,2022-08-11 18:42:32.000000+00,COMPLETED,ON_TRACK,12.814059,79.972843,2022-08-05 18:42:32.000000+00,2022-08-06 00:42:32.000000+00
7779,19,2,Leaking pipe in restroom #7779,Plumbing issue at site. Priority: low. Requires immediate attention.,low,2025-07-29 10:55:55.000000+00,RESOLVED_PENDING_REVIEW,ON_TRACK,12.603086,80.235256,2025-07-09 10:55:55.000000+00,2025-07-10 06:55:55.000000+00
7780,1,1,Electrical fault in panel #7780,Network issue at site. Priority: medium. Requires immediate attention.,medium,2023-11-18 06:46:59.000000+00,OPEN,ON_TRACK,12.705558,79.992118,2023-11-05 06:46:59.000000+00,2023-11-05 12:46:59.000000+00
7781,7,3,Carpentry repair needed #7781,Hvac issue at site. Priority: medium. Requires immediate attention.,medium,2024-05-05 16:10:10.000000+00,ESCALATED,DELAYED,12.821012,80.049468,2024-04-24 16:10:10.000000+00,2024-04-26 10:10:10.000000+00
7782,15,1,Cable tray damage #7782,Network issue at site. Priority: low. Requires immediate attention.,low,2025-05-01 04:27:09.000000+00,COMPLETED,DELAYED,12.766536,80.23525,2025-04-11 04:27:09.000000+00,2025-04-12 11:27:09.000000+00
7783,4,3,Leaking pipe in restroom #7783,Hvac issue at site. Priority: high. Requires immediate attention.,high,2025-06-04 19:34:29.000000+00,REOPENED,ON_TRACK,12.964968,79.912497,2025-05-29 19:34:29.000000+00,2025-05-31 15:34:29.000000+00
7784,12,3,HVAC not cooling #7784,Painting issue at site. Priority: high. Requires immediate attention.,high,2025-02-11 17:29:58.000000+00,ESCALATED,ON_TRACK,12.957526,80.048754,2025-02-08 17:29:58.000000+00,2025-02-09 03:29:58.000000+00
7785,16,1,Roof leak reported #7785,Electrical issue at site. Priority: low. Requires immediate attention.,low,2022-12-15 11:10:37.000000+00,OPEN,DELAYED,12.885312,80.088137,2022-11-27 11:10:37.000000+00,2022-11-27 19:10:37.000000+00
7786,8,3,Sewage backup #7786,Plumbing issue at site. Priority: high. Requires immediate attention.,high,2024-03-31 13:30:19.000000+00,COMPLETED,DELAYED,12.736527,80.057991,2024-03-25 13:30:19.000000+00,2024-03-26 07:30:19.000000+00
7787,5,1,Water seepage issue #7787,Painting issue at site. Priority: high. Requires immediate attention.,high,2023-12-09 11:35:05.000000+00,COMPLETED,ON_TRACK,13.117333,80.036174,2023-11-30 11:35:05.000000+00,2023-12-01 15:35:05.000000+00
7788,4,3,Sewage backup #7788,Hvac issue at site. Priority: medium. Requires immediate attention.,medium,2022-06-30 08:05:15.000000+00,REOPENED,ON_TRACK,12.781556,79.98313,2022-06-18 08:05:15.000000+00,2022-06-18 15:05:15.000000+00
7789,14,1,Cable tray damage #7789,Mechanical issue at site. Priority: low. Requires immediate attention.,low,2022-06-11 10:10:46.000000+00,ESCALATED,ON_TRACK,12.820003,79.943328,2022-05-28 10:10:46.000000+00,2022-05-30 02:10:46.000000+00
7790,15,1,Painting required #7790,Hvac issue at site. Priority: low. Requires immediate attention.,low,2023-10-12 12:09:01.000000+00,IN_PROGRESS,ON_TRACK,12.825622,80.314824,2023-09-29 12:09:01.000000+00,2023-09-30 06:09:01.000000+00
7791,9,3,Cable tray damage #7791,Electrical issue at site. Priority: low. Requires immediate attention.,low,2023-04-27 13:55:16.000000+00,ESCALATED,DELAYED,12.616422,80.247005,2023-04-18 13:55:16.000000+00,2023-04-20 08:55:16.000000+00
7792,14,1,Mechanical breakdown #7792,Plumbing issue at site. Priority: low. Requires immediate attention.,low,2025-07-02 16:16:44.000000+00,COMPLETED,DELAYED,12.904963,80.136128,2025-06-15 16:16:44.000000+00,2025-06-17 13:16:44.000000+00
7793,10,1,Painting required #7793,Electrical issue at site. Priority: low. Requires immediate attention.,low,2024-10-31 16:04:05.000000+00,REOPENED,DELAYED,12.992721,80.182393,2024-10-22 16:04:05.000000+00,2024-10-24 14:04:05.000000+00
7794,7,3,Pump motor failure #7794,Network issue at site. Priority: medium. Requires immediate attention.,medium,2025-07-05 06:29:17.000000+00,RESOLVED_PENDING_REVIEW,DELAYED,12.903785,80.104004,2025-06-28 06:29:17.000000+00,2025-06-29 14:29:17.000000+00
7795,7,3,Cable tray damage #7795,Plumbing issue at site. Priority: low. Requires immediate attention.,low,2022-12-31 08:14:22.000000+00,REOPENED,DELAYED,12.754778,80.009764,2022-12-17 08:14:22.000000+00,2022-12-17 10:14:22.000000+00
7796,7,3,Generator fault #7796,Painting issue at site. Priority: medium. Requires immediate attention.,medium,2024-07-04 16:25:14.000000+00,IN_PROGRESS,ON_TRACK,13.169115,80.294024,2024-06-29 16:25:14.000000+00,2024-07-01 07:25:14.000000+00
7797,17,2,Door hinge broken #7797,Network issue at site. Priority: medium. Requires immediate attention.,medium,2024-03-01 14:25:15.000000+00,COMPLETED,ON_TRACK,13.113472,80.137731,2024-02-24 14:25:15.000000+00,2024-02-25 17:25:15.000000+00
7798,7,3,AC unit malfunction #7798,Electrical issue at site. Priority: medium. Requires immediate attention.,medium,2024-11-13 04:44:12.000000+00,ESCALATED,ON_TRACK,12.747884,80.293185,2024-11-08 04:44:12.000000+00,2024-11-08 07:44:12.000000+00
7799,5,1,Window seal damaged #7799,Painting issue at site. Priority: high. Requires immediate attention.,high,2025-09-10 14:22:46.000000+00,IN_PROGRESS,ON_TRACK,12.826731,79.904349,2025-08-31 14:22:46.000000+00,2025-09-01 07:22:46.000000+00
7800,18,2,Roof leak reported #7800,Plumbing issue at site. Priority: high. Requires immediate attention.,high,2022-11-07 12:52:45.000000+00,COMPLETED,DELAYED,13.062005,79.906115,2022-11-01 12:52:45.000000+00,2022-11-01 14:52:45.000000+00
7801,8,3,Generator fault #7801,Hvac issue at site. Priority: low. Requires immediate attention.,low,2025-03-08 08:10:02.000000+00,COMPLETED,DELAYED,12.760244,79.934627,2025-02-23 08:10:02.000000+00,2025-02-23 12:10:02.000000+00
7802,20,3,Mechanical breakdown #7802,Plumbing issue at site. Priority: high. Requires immediate attention.,high,2023-11-08 10:10:06.000000+00,ESCALATED,ON_TRACK,12.727785,79.964822,2023-11-05 10:10:06.000000+00,2023-11-05 16:10:06.000000+00
7803,8,3,Door hinge broken #7803,Painting issue at site. Priority: medium. Requires immediate attention.,medium,2024-03-08 16:43:26.000000+00,RESOLVED_PENDING_REVIEW,DELAYED,12.961465,80.236085,2024-03-01 16:43:26.000000+00,2024-03-02 03:43:26.000000+00
7804,20,3,Light fixture failure #7804,Electrical issue at site. Priority: medium. Requires immediate attention.,medium,2022-11-06 09:40:10.000000+00,COMPLETED,ON_TRACK,12.840966,80.098865,2022-10-30 09:40:10.000000+00,2022-10-31 20:40:10.000000+00
7805,7,3,Pump motor failure #7805,Mechanical issue at site. Priority: low. Requires immediate attention.,low,2024-11-01 13:30:38.000000+00,REOPENED,DELAYED,13.03805,80.177955,2024-10-13 13:30:38.000000+00,2024-10-15 12:30:38.000000+00
7806,8,3,Floor drain blocked #7806,Hvac issue at site. Priority: high. Requires immediate attention.,high,2025-10-01 02:05:10.000000+00,RESOLVED_PENDING_REVIEW,DELAYED,12.968622,80.148388,2025-09-25 02:05:10.000000+00,2025-09-25 11:05:10.000000+00
7807,4,3,Window seal damaged #7807,Painting issue at site. Priority: high. Requires immediate attention.,high,2024-12-21 15:36:50.000000+00,OPEN,DELAYED,12.963982,79.988844,2024-12-13 15:36:50.000000+00,2024-12-15 03:36:50.000000+00
7808,7,3,Generator fault #7808,Painting issue at site. Priority: low. Requires immediate attention.,low,2024-11-30 11:57:51.000000+00,REOPENED,DELAYED,12.821361,80.267565,2024-11-15 11:57:51.000000+00,2024-11-16 21:57:51.000000+00
7809,19,2,Floor drain blocked #7809,Painting issue at site. Priority: high. Requires immediate attention.,high,2023-08-09 12:50:08.000000+00,REOPENED,DELAYED,12.674534,80.02169,2023-08-05 12:50:08.000000+00,2023-08-06 21:50:08.000000+00
7810,12,3,Sewage backup #7810,Mechanical issue at site. Priority: low. Requires immediate attention.,low,2022-07-17 16:01:52.000000+00,IN_PROGRESS,DELAYED,13.128775,80.264624,2022-07-06 16:01:52.000000+00,2022-07-08 01:01:52.000000+00
7811,19,2,Network switch failure #7811,Carpentry issue at site. Priority: low. Requires immediate attention.,low,2025-03-17 14:53:52.000000+00,ASSIGNED,DELAYED,12.606161,80.165493,2025-02-26 14:53:52.000000+00,2025-02-26 20:53:52.000000+00
7812,18,2,Carpentry repair needed #7812,Plumbing issue at site. Priority: medium. Requires immediate attention.,medium,2025-08-28 16:22:13.000000+00,COMPLETED,DELAYED,12.621441,80.191239,2025-08-19 16:22:13.000000+00,2025-08-21 04:22:13.000000+00
7813,18,2,Light fixture failure #7813,Electrical issue at site. Priority: low. Requires immediate attention.,low,2022-05-03 08:02:56.000000+00,COMPLETED,DELAYED,12.893355,79.911334,2022-04-13 08:02:56.000000+00,2022-04-14 16:02:56.000000+00
7814,8,3,Cable tray damage #7814,Mechanical issue at site. Priority: high. Requires immediate attention.,high,2024-01-26 11:36:48.000000+00,COMPLETED,DELAYED,12.659641,80.2898,2024-01-16 11:36:48.000000+00,2024-01-16 16:36:48.000000+00
7815,19,2,Ceiling tile damage #7815,Network issue at site. Priority: medium. Requires immediate attention.,medium,2023-03-28 10:11:54.000000+00,ESCALATED,ON_TRACK,12.719006,80.308718,2023-03-23 10:11:54.000000+00,2023-03-24 21:11:54.000000+00
7816,4,3,Water seepage issue #7816,Electrical issue at site. Priority: medium. Requires immediate attention.,medium,2024-02-17 22:05:38.000000+00,ESCALATED,ON_TRACK,13.024554,80.096711,2024-02-05 22:05:38.000000+00,2024-02-06 05:05:38.000000+00
7817,11,2,Network switch failure #7817,Plumbing issue at site. Priority: medium. Requires immediate attention.,medium,2025-08-02 10:36:22.000000+00,RESOLVED_PENDING_REVIEW,DELAYED,12.844415,80.07716,2025-07-25 10:36:22.000000+00,2025-07-27 10:36:22.000000+00
7818,8,3,Ceiling tile damage #7818,Plumbing issue at site. Priority: medium. Requires immediate attention.,medium,2023-11-12 09:51:13.000000+00,ESCALATED,DELAYED,12.934536,80.327402,2023-11-04 09:51:13.000000+00,2023-11-05 00:51:13.000000+00
7819,3,2,Carpentry repair needed #7819,Network issue at site. Priority: high. Requires immediate attention.,high,2025-03-05 14:07:59.000000+00,ESCALATED,DELAYED,12.785936,80.075572,2025-02-28 14:07:59.000000+00,2025-03-01 04:07:59.000000+00
7820,15,1,Pump motor failure #7820,Network issue at site. Priority: low. Requires immediate attention.,low,2026-01-27 18:18:03.000000+00,OPEN,DELAYED,12.762084,80.196248,2026-01-07 18:18:03.000000+00,2026-01-09 01:18:03.000000+00
7821,19,2,Exhaust fan issue #7821,Electrical issue at site. Priority: low. Requires immediate attention.,low,2025-10-13 08:32:52.000000+00,RESOLVED_PENDING_REVIEW,DELAYED,12.925824,80.037074,2025-10-04 08:32:52.000000+00,2025-10-05 21:32:52.000000+00
7822,9,3,Exhaust fan issue #7822,Mechanical issue at site. Priority: high. Requires immediate attention.,high,2024-06-22 18:17:31.000000+00,OPEN,ON_TRACK,12.723147,80.260043,2024-06-18 18:17:31.000000+00,2024-06-20 11:17:31.000000+00
7823,7,3,Leaking pipe in restroom #7823,Mechanical issue at site. Priority: medium. Requires immediate attention.,medium,2024-05-26 16:04:47.000000+00,COMPLETED,ON_TRACK,12.889921,80.201925,2024-05-20 16:04:47.000000+00,2024-05-22 12:04:47.000000+00
7824,3,2,AC unit malfunction #7824,Hvac issue at site. Priority: low. Requires immediate attention.,low,2023-10-13 16:47:13.000000+00,COMPLETED,ON_TRACK,13.075283,80.002112,2023-10-05 16:47:13.000000+00,2023-10-07 12:47:13.000000+00
7825,20,3,Water seepage issue #7825,Electrical issue at site. Priority: medium. Requires immediate attention.,medium,2023-09-03 15:24:41.000000+00,ESCALATED,ON_TRACK,12.848648,80.268557,2023-08-20 15:24:41.000000+00,2023-08-22 01:24:41.000000+00
7826,11,2,Pump motor failure #7826,Plumbing issue at site. Priority: high. Requires immediate attention.,high,2023-12-09 11:01:39.000000+00,IN_PROGRESS,ON_TRACK,12.804531,80.174571,2023-12-01 11:01:39.000000+00,2023-12-01 19:01:39.000000+00
7827,9,3,Cable tray damage #7827,Electrical issue at site. Priority: low. Requires immediate attention.,low,2024-09-22 12:15:34.000000+00,ESCALATED,DELAYED,12.986935,80.211859,2024-09-03 12:15:34.000000+00,2024-09-04 17:15:34.000000+00
7828,3,2,Carpentry repair needed #7828,Hvac issue at site. Priority: low. Requires immediate attention.,low,2024-08-16 10:03:18.000000+00,ASSIGNED,ON_TRACK,12.783924,80.03246,2024-08-03 10:03:18.000000+00,2024-08-03 15:03:18.000000+00
7829,7,3,Ceiling tile damage #7829,Carpentry issue at site. Priority: high. Requires immediate attention.,high,2024-08-06 12:26:25.000000+00,OPEN,DELAYED,12.782336,80.095077,2024-07-31 12:26:25.000000+00,2024-08-01 11:26:25.000000+00
7830,15,1,Network switch failure #7830,Hvac issue at site. Priority: low. Requires immediate attention.,low,2022-09-26 10:48:19.000000+00,ASSIGNED,DELAYED,12.98976,80.086977,2022-09-11 10:48:19.000000+00,2022-09-11 15:48:19.000000+00
7831,8,3,Window seal damaged #7831,Hvac issue at site. Priority: low. Requires immediate attention.,low,2022-11-20 18:35:05.000000+00,REOPENED,ON_TRACK,12.691633,80.192119,2022-11-10 18:35:05.000000+00,2022-11-11 19:35:05.000000+00
7832,5,1,Ceiling tile damage #7832,Mechanical issue at site. Priority: medium. Requires immediate attention.,medium,2023-06-17 12:54:51.000000+00,RESOLVED_PENDING_REVIEW,ON_TRACK,12.728687,80.083141,2023-06-12 12:54:51.000000+00,2023-06-13 14:54:51.000000+00
7833,19,2,Electrical fault in panel #7833,Mechanical issue at site. Priority: medium. Requires immediate attention.,medium,2022-09-15 18:29:11.000000+00,RESOLVED_PENDING_REVIEW,ON_TRACK,12.984394,79.956736,2022-09-07 18:29:11.000000+00,2022-09-08 19:29:11.000000+00
7834,10,1,Roof leak reported #7834,Electrical issue at site. Priority: medium. Requires immediate attention.,medium,2026-01-13 16:54:21.000000+00,REOPENED,DELAYED,12.793733,80.079532,2026-01-06 16:54:21.000000+00,2026-01-07 09:54:21.000000+00
7835,15,1,Roof leak reported #7835,Mechanical issue at site. Priority: low. Requires immediate attention.,low,2026-01-23 13:13:22.000000+00,COMPLETED,DELAYED,12.743643,80.013075,2026-01-12 13:13:22.000000+00,2026-01-14 04:13:22.000000+00
7836,10,1,Exhaust fan issue #7836,Carpentry issue at site. Priority: low. Requires immediate attention.,low,2024-04-06 15:04:56.000000+00,OPEN,DELAYED,12.652095,80.151305,2024-03-22 15:04:56.000000+00,2024-03-23 22:04:56.000000+00
7837,15,1,Mechanical breakdown #7837,Plumbing issue at site. Priority: medium. Requires immediate attention.,medium,2024-08-04 11:11:39.000000+00,COMPLETED,ON_TRACK,12.72533,79.986293,2024-07-28 11:11:39.000000+00,2024-07-29 06:11:39.000000+00
7838,5,1,Ceiling tile damage #7838,Carpentry issue at site. Priority: high. Requires immediate attention.,high,2022-12-30 08:01:22.000000+00,IN_PROGRESS,DELAYED,13.074085,80.312478,2022-12-22 08:01:22.000000+00,2022-12-22 20:01:22.000000+00
7839,10,1,Carpentry repair needed #7839,Plumbing issue at site. Priority: medium. Requires immediate attention.,medium,2024-03-29 11:08:33.000000+00,ESCALATED,DELAYED,12.659589,80.146149,2024-03-21 11:08:33.000000+00,2024-03-22 12:08:33.000000+00
7840,18,2,Exhaust fan issue #7840,Network issue at site. Priority: low. Requires immediate attention.,low,2025-03-10 16:30:01.000000+00,OPEN,ON_TRACK,13.063077,80.341971,2025-02-24 16:30:01.000000+00,2025-02-26 11:30:01.000000+00
7841,12,3,Water seepage issue #7841,Plumbing issue at site. Priority: high. Requires immediate attention.,high,2025-02-10 11:27:03.000000+00,COMPLETED,DELAYED,13.16717,79.920336,2025-02-07 11:27:03.000000+00,2025-02-07 17:27:03.000000+00
7842,16,1,Sewage backup #7842,Hvac issue at site. Priority: medium. Requires immediate attention.,medium,2024-09-28 15:16:18.000000+00,IN_PROGRESS,DELAYED,13.11963,80.16716,2024-09-15 15:16:18.000000+00,2024-09-16 16:16:18.000000+00
7843,18,2,Light fixture failure #7843,Carpentry issue at site. Priority: high. Requires immediate attention.,high,2024-05-13 12:32:54.000000+00,REOPENED,DELAYED,12.701341,80.087646,2024-05-06 12:32:54.000000+00,2024-05-07 07:32:54.000000+00
7844,3,2,Network switch failure #7844,Plumbing issue at site. Priority: high. Requires immediate attention.,high,2024-05-28 14:02:34.000000+00,OPEN,DELAYED,12.840345,80.11496,2024-05-20 14:02:34.000000+00,2024-05-22 02:02:34.000000+00
7845,6,2,Roof leak reported #7845,Network issue at site. Priority: low. Requires immediate attention.,low,2025-06-30 12:27:36.000000+00,RESOLVED_PENDING_REVIEW,ON_TRACK,12.962897,80.069406,2025-06-23 12:27:36.000000+00,2025-06-24 05:27:36.000000+00
7846,12,3,Floor drain blocked #7846,Carpentry issue at site. Priority: medium. Requires immediate attention.,medium,2023-08-29 15:17:49.000000+00,OPEN,DELAYED,13.090659,80.044017,2023-08-21 15:17:49.000000+00,2023-08-22 18:17:49.000000+00
7847,3,2,Floor drain blocked #7847,Hvac issue at site. Priority: low. Requires immediate attention.,low,2024-07-06 10:24:32.000000+00,IN_PROGRESS,DELAYED,12.657508,79.923609,2024-06-15 10:24:32.000000+00,2024-06-16 14:24:32.000000+00
7848,5,1,Floor drain blocked #7848,Hvac issue at site. Priority: medium. Requires immediate attention.,medium,2022-03-22 16:02:12.000000+00,IN_PROGRESS,ON_TRACK,13.146173,79.975743,2022-03-11 16:02:12.000000+00,2022-03-13 16:02:12.000000+00
7849,13,1,Roof leak reported #7849,Electrical issue at site. Priority: medium. Requires immediate attention.,medium,2023-05-15 15:12:42.000000+00,IN_PROGRESS,ON_TRACK,12.726274,80.031741,2023-05-08 15:12:42.000000+00,2023-05-08 17:12:42.000000+00
7850,1,1,Painting required #7850,Carpentry issue at site. Priority: medium. Requires immediate attention.,medium,2023-02-09 14:39:41.000000+00,OPEN,DELAYED,13.173224,80.170945,2023-01-31 14:39:41.000000+00,2023-02-01 23:39:41.000000+00
7851,1,1,Cable tray damage #7851,Network issue at site. Priority: low. Requires immediate attention.,low,2025-04-08 04:18:48.000000+00,REOPENED,ON_TRACK,13.149264,80.003213,2025-03-19 04:18:48.000000+00,2025-03-20 21:18:48.000000+00
7852,11,2,Floor drain blocked #7852,Electrical issue at site. Priority: low. Requires immediate attention.,low,2022-12-14 18:52:06.000000+00,COMPLETED,ON_TRACK,12.713648,79.951997,2022-12-01 18:52:06.000000+00,2022-12-02 21:52:06.000000+00
7853,3,2,Door hinge broken #7853,Hvac issue at site. Priority: low. Requires immediate attention.,low,2022-10-20 13:23:54.000000+00,COMPLETED,ON_TRACK,12.661269,80.161735,2022-10-08 13:23:54.000000+00,2022-10-09 21:23:54.000000+00
7854,16,1,Network switch failure #7854,Mechanical issue at site. Priority: medium. Requires immediate attention.,medium,2022-05-16 16:03:49.000000+00,COMPLETED,DELAYED,12.697843,80.302249,2022-05-07 16:03:49.000000+00,2022-05-07 18:03:49.000000+00
7855,1,1,Water seepage issue #7855,Mechanical issue at site. Priority: medium. Requires immediate attention.,medium,2025-09-10 16:11:13.000000+00,COMPLETED,DELAYED,12.916223,79.991808,2025-08-31 16:11:13.000000+00,2025-09-02 03:11:13.000000+00
7856,15,1,Ceiling tile damage #7856,Network issue at site. Priority: low. Requires immediate attention.,low,2024-06-25 18:17:45.000000+00,ESCALATED,ON_TRACK,13.085309,80.170463,2024-06-10 18:17:45.000000+00,2024-06-11 16:17:45.000000+00
7857,6,2,Carpentry repair needed #7857,Mechanical issue at site. Priority: low. Requires immediate attention.,low,2023-09-01 09:28:42.000000+00,COMPLETED,DELAYED,12.765898,80.110304,2023-08-12 09:28:42.000000+00,2023-08-13 12:28:42.000000+00
7858,20,3,Carpentry repair needed #7858,Plumbing issue at site. Priority: medium. Requires immediate attention.,medium,2025-10-29 16:43:00.000000+00,IN_PROGRESS,ON_TRACK,12.626179,80.018379,2025-10-20 16:43:00.000000+00,2025-10-21 06:43:00.000000+00
7859,10,1,Mechanical breakdown #7859,Hvac issue at site. Priority: low. Requires immediate attention.,low,2022-04-02 06:23:50.000000+00,RESOLVED_PENDING_REVIEW,ON_TRACK,12.817501,80.072239,2022-03-15 06:23:50.000000+00,2022-03-17 00:23:50.000000+00
7860,17,2,Carpentry repair needed #7860,Hvac issue at site. Priority: high. Requires immediate attention.,high,2025-08-15 14:11:13.000000+00,RESOLVED_PENDING_REVIEW,DELAYED,12.684742,80.134465,2025-08-06 14:11:13.000000+00,2025-08-08 06:11:13.000000+00
7861,13,1,Window seal damaged #7861,Carpentry issue at site. Priority: medium. Requires immediate attention.,medium,2022-04-11 11:20:52.000000+00,COMPLETED,DELAYED,12.958756,80.28203,2022-03-30 11:20:52.000000+00,2022-04-01 11:20:52.000000+00
7862,20,3,Generator fault #7862,Hvac issue at site. Priority: medium. Requires immediate attention.,medium,2023-01-24 17:50:22.000000+00,COMPLETED,DELAYED,13.07708,80.163284,2023-01-18 17:50:22.000000+00,2023-01-20 08:50:22.000000+00
7863,10,1,HVAC not cooling #7863,Electrical issue at site. Priority: low. Requires immediate attention.,low,2023-03-14 15:29:50.000000+00,RESOLVED_PENDING_REVIEW,DELAYED,12.883549,80.002263,2023-02-27 15:29:50.000000+00,2023-02-28 03:29:50.000000+00
7864,16,1,Pump motor failure #7864,Electrical issue at site. Priority: medium. Requires immediate attention.,medium,2022-12-17 20:14:48.000000+00,COMPLETED,DELAYED,13.081704,80.092648,2022-12-12 20:14:48.000000+00,2022-12-13 06:14:48.000000+00
7865,15,1,Pump motor failure #7865,Plumbing issue at site. Priority: low. Requires immediate attention.,low,2022-04-25 13:40:25.000000+00,COMPLETED,DELAYED,13.075671,80.274047,2022-04-09 13:40:25.000000+00,2022-04-09 18:40:25.000000+00
7866,6,2,AC unit malfunction #7866,Mechanical issue at site. Priority: low. Requires immediate attention.,low,2024-02-11 13:03:30.000000+00,RESOLVED_PENDING_REVIEW,DELAYED,12.724702,80.009147,2024-01-24 13:03:30.000000+00,2024-01-25 20:03:30.000000+00
7867,9,3,Painting required #7867,Network issue at site. Priority: medium. Requires immediate attention.,medium,2026-01-17 09:22:53.000000+00,ESCALATED,ON_TRACK,12.603818,80.127296,2026-01-12 09:22:53.000000+00,2026-01-12 12:22:53.000000+00
7868,6,2,Exhaust fan issue #7868,Carpentry issue at site. Priority: high. Requires immediate attention.,high,2022-06-23 08:43:01.000000+00,COMPLETED,ON_TRACK,12.732625,80.162086,2022-06-18 08:43:01.000000+00,2022-06-18 19:43:01.000000+00
7869,1,1,Water seepage issue #7869,Network issue at site. Priority: low. Requires immediate attention.,low,2024-05-15 11:03:24.000000+00,IN_PROGRESS,ON_TRACK,13.117927,80.077219,2024-04-26 11:03:24.000000+00,2024-04-27 11:03:24.000000+00
